Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik
975.0,"Balikpapan Utara, Balikpapan",2.0,2.0,72,46,"Lainnya (PPJB,Girik,Adat,dll)",1300
1870.0,"Balikpapan Baru, Balikpapan",5.0,2.0,150,230,SHM - Sertifikat Hak Milik,1300
1200.0,"Balikpapan Tengah, Balikpapan",8.0,4.0,339,109,SHM - Sertifikat Hak Milik,5500
1950.0,"Balikpapan Baru, Balikpapan",4.0,2.0,230,200,SHM - Sertifikat Hak Milik,2200
1620.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,163,65,SHM - Sertifikat Hak Milik,2200
1700.0,"Balikpapan Baru, Balikpapan",3.0,3.0,198,198,SHM - Sertifikat Hak Milik,3500
700.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,96,84,SHM - Sertifikat Hak Milik,1300
4700.0,"Balikpapan Utara, Balikpapan",4.0,3.0,475,310,SHM - Sertifikat Hak Milik,7700
2250.0,"Balikpapan Selatan, Balikpapan",5.0,4.0,288,180,SHM - Sertifikat Hak Milik,3500
2500.0,"Balikpapan Tengah, Balikpapan",4.0,2.0,200,320,HGB - Hak Guna Bangunan,2200
1300.0,"Balikpapan Utara, Balikpapan",3.0,1.0,144,84,SHM - Sertifikat Hak Milik,2200
700.0,"Balikpapan Utara, Balikpapan",2.0,1.0,90,70,SHM - Sertifikat Hak Milik,1300
850.0,"Balikpapan Utara, Balikpapan",2.0,2.0,125,70,SHM - Sertifikat Hak Milik,1300
3600.0,"Balikpapan Utara, Balikpapan",7.0,7.0,358,356,SHM - Sertifikat Hak Milik,3500
6200.0,"Klandasan Ulu, Balikpapan",4.0,3.0,557,398,SHM - Sertifikat Hak Milik,2200
1800.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,200,95,SHM - Sertifikat Hak Milik,2200
900.0,"Batu Ampar, Balikpapan",3.0,2.0,78,100,SHM - Sertifikat Hak Milik,1300
350.0,"Sepinggan, Balikpapan",2.0,1.0,78,45,SHM - Sertifikat Hak Milik,1300
1500.0,"Balikpapan Utara, Balikpapan",5.0,3.0,137,274,SHM - Sertifikat Hak Milik,3500
4300.0,"Balikpapan Tengah, Balikpapan",3.0,3.0,610,400,SHM - Sertifikat Hak Milik,10000
3000.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,300,250,SHM - Sertifikat Hak Milik,3500
1450.0,"Balikpapan Utara, Balikpapan",3.0,3.0,200,130,SHM - Sertifikat Hak Milik,2200
1000.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,120,110,SHM - Sertifikat Hak Milik,3500
1300.0,"Balikpapan Utara, Balikpapan",2.0,3.0,143,140,SHM - Sertifikat Hak Milik,2200
1280.0,"Balikpapan Utara, Balikpapan",2.0,2.0,120,61,"Lainnya (PPJB,Girik,Adat,dll)",2200
1800.0,"Balikpapan Utara, Balikpapan",3.0,1.0,800,72,SHM - Sertifikat Hak Milik,1300
2250.0,"Balikpapan Tengah, Balikpapan",4.0,3.0,200,225,SHM - Sertifikat Hak Milik,4400
10500.0,"Balikpapan Timur, Balikpapan",7.0,6.0,358,458,SHM - Sertifikat Hak Milik,5500
600.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,72,49,SHM - Sertifikat Hak Milik,1300
600.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,136,49,SHM - Sertifikat Hak Milik,1300
2500.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,356,182,SHM - Sertifikat Hak Milik,6600
350.0,"Balikpapan Utara, Balikpapan",2.0,1.0,90,40,SHM - Sertifikat Hak Milik,1300
365.0,"Batu Ampar, Balikpapan",2.0,1.0,90,40,HGB - Hak Guna Bangunan,1300
904.0,"Balikpapan Selatan, Balikpapan",2.0,3.0,60,49,"Lainnya (PPJB,Girik,Adat,dll)",1300
2500.0,"Balikpapan Selatan, Balikpapan",12.0,12.0,400,380,SHM - Sertifikat Hak Milik,4400
1200.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,130,70,SHM - Sertifikat Hak Milik,2200
1200.0,"Balikpapan Utara, Balikpapan",3.0,2.0,56,150,SHM - Sertifikat Hak Milik,2200
1400.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,120,50,SHM - Sertifikat Hak Milik,2200
1810.0,"Balikpapan Utara, Balikpapan",2.0,2.0,108,61,"Lainnya (PPJB,Girik,Adat,dll)",2200
500.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,180,48,SHM - Sertifikat Hak Milik,900
450.0,"Balikpapan Timur, Balikpapan",2.0,1.0,72,70,SHM - Sertifikat Hak Milik,2200
950.0,"Balikpapan Utara, Balikpapan",2.0,2.0,72,45,SHM - Sertifikat Hak Milik,1300
700.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,150,150,SHM - Sertifikat Hak Milik,2200
950.0,"Balikpapan Utara, Balikpapan",3.0,2.0,210,210,SHM - Sertifikat Hak Milik,2200
1550.0,"Gn. Samarinda, Balikpapan",13.0,4.0,150,260,SHM - Sertifikat Hak Milik,2200
1000.0,"Batu Ampar, Balikpapan",2.0,2.0,150,150,SHM - Sertifikat Hak Milik,5500
1300.0,"Balikpapan Tengah, Balikpapan",3.0,2.0,128,100,SHM - Sertifikat Hak Milik,1300
760.0,"Balikpapan Selatan, Balikpapan",4.0,1.0,84,120,SHM - Sertifikat Hak Milik,2200
575.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,72,100,SHM - Sertifikat Hak Milik,1300
620.0,"Prapatan, Balikpapan",5.0,2.0,153,153,SHM - Sertifikat Hak Milik,2200
700.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,90,72,SHM - Sertifikat Hak Milik,2200
360.0,"Balikpapan Utara, Balikpapan",2.0,1.0,90,36,HGB - Hak Guna Bangunan,1300
770.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,96,45,SHM - Sertifikat Hak Milik,2200
1060.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,168,90,HGB - Hak Guna Bangunan,1300
665.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,86,43,SHM - Sertifikat Hak Milik,1300
2500.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,240,116,SHM - Sertifikat Hak Milik,1300
650.0,"Balikpapan Utara, Balikpapan",2.0,2.0,90,90,SHM - Sertifikat Hak Milik,1300
975.0,"Sepinggan, Balikpapan",4.0,2.0,150,160,SHM - Sertifikat Hak Milik,1300
1450.0,"Gn. Samarinda, Balikpapan",3.0,2.0,211,200,SHM - Sertifikat Hak Milik,2200
870.0,"Balikpapan Utara, Balikpapan",2.0,1.0,150,60,SHM - Sertifikat Hak Milik,1300
2500.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,135,180,SHM - Sertifikat Hak Milik,2200
3000.0,"Balikpapan Selatan, Balikpapan",5.0,1.0,600,240,SHM - Sertifikat Hak Milik,2200
1900.0,"Balikpapan Selatan, Balikpapan",5.0,2.0,230,120,SHM - Sertifikat Hak Milik,2200
5600.0,"Balikpapan Baru, Balikpapan",12.0,10.0,719,800,SHM - Sertifikat Hak Milik,16500
1400.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,84,170,SHM - Sertifikat Hak Milik,1300
7200.0,"Sepinggan, Balikpapan",5.0,4.0,320,700,SHM - Sertifikat Hak Milik,5500
5500.0,"Balikpapan Tengah, Balikpapan",4.0,4.0,475,385,SHM - Sertifikat Hak Milik,7700
980.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,135,135,SHM - Sertifikat Hak Milik,900
410.0,"Balikpapan Utara, Balikpapan",2.0,1.0,84,40,SHM - Sertifikat Hak Milik,1300
245.0,"Balikpapan Timur, Balikpapan",2.0,1.0,72,36,HGB - Hak Guna Bangunan,1300
7000.0,"Balikpapan Selatan, Balikpapan",5.0,4.0,310,360,SHM - Sertifikat Hak Milik,5500
800.0,"Batu Ampar, Balikpapan",2.0,2.0,147,60,SHM - Sertifikat Hak Milik,2200
2800.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,221,180,SHM - Sertifikat Hak Milik,5500
1250.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,120,115,SHM - Sertifikat Hak Milik,1300
2500.0,"Damai, Balikpapan",4.0,3.0,160,160,HGB - Hak Guna Bangunan,4400
775.0,"Telaga Sari, Balikpapan",3.0,1.0,270,110,SHM - Sertifikat Hak Milik,1300
5100.0,"Balikpapan Utara, Balikpapan",5.0,6.0,770,350,SHM - Sertifikat Hak Milik,19000
3300.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,180,120,HGB - Hak Guna Bangunan,3500
2950.0,"Balikpapan Utara, Balikpapan",6.0,4.0,300,289,SHM - Sertifikat Hak Milik,10600
250.0,"Balikpapan Utara, Balikpapan",2.0,1.0,60,38,HGB - Hak Guna Bangunan,1300
375.0,"Balikpapan Utara, Balikpapan",2.0,1.0,70,50,HGB - Hak Guna Bangunan,1300
1300.0,"Batakan, Balikpapan",4.0,2.0,135,108,SHM - Sertifikat Hak Milik,2200
1250.0,"Balikpapan Utara, Balikpapan",3.0,2.0,144,100,SHM - Sertifikat Hak Milik,1300
650.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,91,54,SHM - Sertifikat Hak Milik,2200
1100.0,"Balikpapan Utara, Balikpapan",2.0,2.0,60,47,"Lainnya (PPJB,Girik,Adat,dll)",1300
799.0,"Sumber Rejo, Balikpapan",3.0,3.0,125,135,SHM - Sertifikat Hak Milik,1300
4000.0,"Balikpapan Selatan, Balikpapan",5.0,5.0,250,304,SHM - Sertifikat Hak Milik,5500
2500.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,240,116,HGB - Hak Guna Bangunan,1300
1800.0,"Balikpapan Utara, Balikpapan",2.0,2.0,170,120,HGB - Hak Guna Bangunan,4400
2900.0,"Balikpapan Tengah, Balikpapan",5.0,2.0,312,200,SHM - Sertifikat Hak Milik,2200
2400.0,"Balikpapan Tengah, Balikpapan",4.0,4.0,288,288,SHM - Sertifikat Hak Milik,2200
2230.0,"Balikpapan Utara, Balikpapan",3.0,2.0,120,117,HGB - Hak Guna Bangunan,2200
1500.0,"Balikpapan Utara, Balikpapan",4.0,4.0,220,200,SHM - Sertifikat Hak Milik,2200
1200.0,"Balikpapan Utara, Balikpapan",2.0,2.0,78,47,SHM - Sertifikat Hak Milik,1300
1500.0,"Balikpapan Utara, Balikpapan",4.0,4.0,220,200,SHM - Sertifikat Hak Milik,2200
700.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,96,60,SHM - Sertifikat Hak Milik,1300
3500.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,200,200,SHM - Sertifikat Hak Milik,5500
3500.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,200,200,SHM - Sertifikat Hak Milik,5500
1010.0,"Balikpapan Tengah, Balikpapan",3.0,3.0,108,60,SHM - Sertifikat Hak Milik,1300
2800.0,"Balikpapan Utara, Balikpapan",3.0,2.0,311,225,SHM - Sertifikat Hak Milik,3500
600.0,"Balikpapan Utara, Balikpapan",2.0,1.0,150,45,SHM - Sertifikat Hak Milik,1300
1100.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,120,120,SHM - Sertifikat Hak Milik,2200
7500.0,"Balikpapan Baru, Balikpapan",3.0,2.0,300,300,SHM - Sertifikat Hak Milik,6600
850.0,"Balikpapan Utara, Balikpapan",3.0,3.0,144,140,SHM - Sertifikat Hak Milik,3500
2750.0,"Balikpapan Baru, Balikpapan",5.0,4.0,200,298,SHM - Sertifikat Hak Milik,6600
4500.0,"Balikpapan Baru, Balikpapan",6.0,6.0,672,200,SHM - Sertifikat Hak Milik,4400
1000.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,150,120,SHM - Sertifikat Hak Milik,1300
750.0,"Balikpapan Utara, Balikpapan",2.0,1.0,146,48,SHM - Sertifikat Hak Milik,3500
360.0,"Balikpapan Utara, Balikpapan",2.0,1.0,120,90,SHM - Sertifikat Hak Milik,1300
3950.0,"Balikpapan Utara, Balikpapan",3.0,3.0,180,200,SHM - Sertifikat Hak Milik,5500
750.0,"Balikpapan Tengah, Balikpapan",2.0,1.0,144,120,SHM - Sertifikat Hak Milik,2200
4000.0,"Balikpapan Tengah, Balikpapan",6.0,3.0,143,342,SHM - Sertifikat Hak Milik,5500
650.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,120,88,SHM - Sertifikat Hak Milik,2200
1130.0,"Balikpapan Utara, Balikpapan",4.0,2.0,145,160,SHM - Sertifikat Hak Milik,4400
3690.0,"Balikpapan Selatan, Balikpapan",4.0,4.0,400,230,SHM - Sertifikat Hak Milik,1300
3500.0,"Balikpapan Baru, Balikpapan",4.0,3.0,198,275,SHM - Sertifikat Hak Milik,4400
1100.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,90,90,SHM - Sertifikat Hak Milik,2200
3750.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,350,250,SHM - Sertifikat Hak Milik,3500
4250.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,350,250,SHM - Sertifikat Hak Milik,3500
2100.0,"Balikpapan Utara, Balikpapan",3.0,2.0,200,160,SHM - Sertifikat Hak Milik,2200
850.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,143,130,SHM - Sertifikat Hak Milik,2200
1050.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,200,178,SHM - Sertifikat Hak Milik,2200
475.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,92,70,SHM - Sertifikat Hak Milik,1300
3580.0,"Balikpapan Baru, Balikpapan",4.0,3.0,240,250,SHM - Sertifikat Hak Milik,3500
2400.0,"Balikpapan Selatan, Balikpapan",6.0,5.0,479,306,SHM - Sertifikat Hak Milik,2200
1600.0,"Balikpapan Utara, Balikpapan",3.0,3.0,98,88,HGB - Hak Guna Bangunan,2200
650.0,"Prapatan, Balikpapan",5.0,2.0,153,200,SHM - Sertifikat Hak Milik,1300
1300.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,120,90,SHM - Sertifikat Hak Milik,3500
950.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,112,80,SHM - Sertifikat Hak Milik,2200
1650.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,152,95,SHM - Sertifikat Hak Milik,2200
1000.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,102,100,SHM - Sertifikat Hak Milik,5500
2400.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,277,180,SHM - Sertifikat Hak Milik,2200
1550.0,"Balikpapan Baru, Balikpapan",3.0,4.0,112,144,SHM - Sertifikat Hak Milik,4400
1550.0,"Balikpapan Utara, Balikpapan",2.0,2.0,112,64,SHM - Sertifikat Hak Milik,2200
1100.0,"Batu Ampar, Balikpapan",4.0,3.0,160,145,SHM - Sertifikat Hak Milik,4400
6500.0,"Balikpapan Tengah, Balikpapan",9.0,4.0,516,200,SHM - Sertifikat Hak Milik,1300
2260.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,133,120,SHM - Sertifikat Hak Milik,2200
1750.0,"Sepinggan, Balikpapan",3.0,2.0,135,145,SHM - Sertifikat Hak Milik,2200
2150.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,207,160,SHM - Sertifikat Hak Milik,5500
2500.0,"Balikpapan Selatan, Balikpapan",2.0,3.0,150,450,SHM - Sertifikat Hak Milik,2200
750.0,"Balikpapan Utara, Balikpapan",2.0,1.0,45,91,SHM - Sertifikat Hak Milik,1300
9200.0,"Balikpapan Utara, Balikpapan",3.0,5.0,1320,839,SHM - Sertifikat Hak Milik,3500
675.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,90,45,SHM - Sertifikat Hak Milik,1300
6000.0,"Balikpapan Selatan, Balikpapan",4.0,4.0,360,360,SHM - Sertifikat Hak Milik,4400
585.0,"Balikpapan Tengah, Balikpapan",2.0,1.0,72,36,HGB - Hak Guna Bangunan,5500
1200.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,90,70,SHM - Sertifikat Hak Milik,2200
1800.0,"Balikpapan Selatan, Balikpapan",4.0,1.0,216,90,SHM - Sertifikat Hak Milik,2200
2200.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,374,220,SHM - Sertifikat Hak Milik,6600
1700.0,"Balikpapan Utara, Balikpapan",4.0,3.0,194,230,SHM - Sertifikat Hak Milik,1300
2500.0,"Balikpapan Selatan, Balikpapan",5.0,2.0,745,400,SHM - Sertifikat Hak Milik,2200
1950.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,152,167,SHM - Sertifikat Hak Milik,2200
1250.0,"Balikpapan Utara, Balikpapan",2.0,2.0,120,120,SHM - Sertifikat Hak Milik,2200
15000.0,"Sepinggan, Balikpapan",4.0,5.0,827,600,SHM - Sertifikat Hak Milik,4400
1160.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,168,100,HGB - Hak Guna Bangunan,1300
2400.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,306,250,SHM - Sertifikat Hak Milik,2200
9000.0,"Balikpapan Selatan, Balikpapan",4.0,4.0,570,300,SHM - Sertifikat Hak Milik,13200
1650.0,"Balikpapan Tengah, Balikpapan",10.0,4.0,129,176,SHM - Sertifikat Hak Milik,1300
1600.0,"Balikpapan Utara, Balikpapan",4.0,4.0,180,240,SHM - Sertifikat Hak Milik,2200
2000.0,"Balikpapan Baru, Balikpapan",2.0,2.0,172,130,SHM - Sertifikat Hak Milik,2200
1000.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,170,170,SHM - Sertifikat Hak Milik,2200
586.0,"Damai, Balikpapan",2.0,1.0,72,36,SHM - Sertifikat Hak Milik,1300
1000.0,"Balikpapan Utara, Balikpapan",2.0,2.0,72,46,"Lainnya (PPJB,Girik,Adat,dll)",1300
2000.0,"Balikpapan Utara, Balikpapan",2.0,2.0,235,235,SHM - Sertifikat Hak Milik,3500
4000.0,"Damai, Balikpapan",4.0,4.0,236,300,SHM - Sertifikat Hak Milik,2200
1550.0,"Balikpapan Utara, Balikpapan",4.0,2.0,211,200,SHM - Sertifikat Hak Milik,2200
1600.0,"Balikpapan Utara, Balikpapan",4.0,3.0,300,308,SHM - Sertifikat Hak Milik,2200
480.0,"Karang Joang, Balikpapan",2.0,1.0,120,45,HGB - Hak Guna Bangunan,1300
550.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,72,60,SHM - Sertifikat Hak Milik,1300
4700.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,330,300,SHM - Sertifikat Hak Milik,10000
8500.0,"Balikpapan Baru, Balikpapan",6.0,6.0,520,380,SHM - Sertifikat Hak Milik,6600
1400.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,240,45,SHM - Sertifikat Hak Milik,2200
1650.0,"Balikpapan Baru, Balikpapan",3.0,2.0,200,150,SHM - Sertifikat Hak Milik,2200
700.0,"Sepinggan, Balikpapan",2.0,1.0,80,45,SHM - Sertifikat Hak Milik,1300
800.0,"Balikpapan Baru, Balikpapan",2.0,1.0,90,45,SHM - Sertifikat Hak Milik,1300
1500.0,"Balikpapan Utara, Balikpapan",3.0,1.0,200,130,SHM - Sertifikat Hak Milik,1300
1400.0,"Balikpapan Utara, Balikpapan",4.0,2.0,210,120,SHM - Sertifikat Hak Milik,1300
750.0,"Sepinggan, Balikpapan",2.0,1.0,113,36,SHM - Sertifikat Hak Milik,3500
1200.0,"Sepinggan, Balikpapan",3.0,2.0,162,72,SHM - Sertifikat Hak Milik,2200
4500.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,356,199,SHM - Sertifikat Hak Milik,5500
800.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,105,105,SHM - Sertifikat Hak Milik,1300
1800.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,326,300,SHM - Sertifikat Hak Milik,4400
2800.0,"Balikpapan Selatan, Balikpapan",5.0,4.0,200,298,SHM - Sertifikat Hak Milik,5500
900.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,162,105,SHM - Sertifikat Hak Milik,1300
950.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,112,85,SHM - Sertifikat Hak Milik,2200
545.0,"Balikpapan Timur, Balikpapan",2.0,1.0,104,45,SHM - Sertifikat Hak Milik,1300
1600.0,"Balikpapan Tengah, Balikpapan",3.0,2.0,120,128,SHM - Sertifikat Hak Milik,2200
1850.0,"Balikpapan Utara, Balikpapan",4.0,2.0,215,300,SHM - Sertifikat Hak Milik,3500
150.0,"Balikpapan Timur, Balikpapan",2.0,1.0,120,36,SHM - Sertifikat Hak Milik,900
2700.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,374,200,SHM - Sertifikat Hak Milik,6600
395.0,"Balikpapan Utara, Balikpapan",2.0,1.0,72,45,SHM - Sertifikat Hak Milik,1300
2100.0,"Sepinggan, Balikpapan",5.0,2.0,403,200,SHM - Sertifikat Hak Milik,2200
2300.0,"Balikpapan Baru, Balikpapan",3.0,2.0,180,300,SHM - Sertifikat Hak Milik,2200
925.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,90,60,HGB - Hak Guna Bangunan,1300
1700.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,191,215,SHM - Sertifikat Hak Milik,2200
900.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,54,72,SHM - Sertifikat Hak Milik,2200
1500.0,"Balikpapan Baru, Balikpapan",3.0,2.0,120,93,SHM - Sertifikat Hak Milik,2200
1200.0,"Balikpapan Baru, Balikpapan",2.0,1.0,140,100,SHM - Sertifikat Hak Milik,2200
550.0,"Prapatan, Balikpapan",10.0,10.0,175,175,SHM - Sertifikat Hak Milik,1300
500.0,"Balikpapan Utara, Balikpapan",3.0,1.0,120,100,SHM - Sertifikat Hak Milik,1300
995.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,180,60,SHM - Sertifikat Hak Milik,1300
1500.0,"Balikpapan Utara, Balikpapan",4.0,2.0,200,200,SHM - Sertifikat Hak Milik,3500
2800.0,"Balikpapan Baru, Balikpapan",4.0,3.0,320,155,SHM - Sertifikat Hak Milik,5500
750.0,"Balikpapan Selatan, Balikpapan",4.0,1.0,84,115,SHM - Sertifikat Hak Milik,2200
650.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,120,48,SHM - Sertifikat Hak Milik,1300
1200.0,"Balikpapan Utara, Balikpapan",5.0,3.0,195,175,HGB - Hak Guna Bangunan,2200
700.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,142,140,SHM - Sertifikat Hak Milik,1300
1850.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,210,100,SHM - Sertifikat Hak Milik,1300
1790.0,"Balikpapan Utara, Balikpapan",3.0,2.0,173,153,SHM - Sertifikat Hak Milik,2200
9500.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,670,400,SHM - Sertifikat Hak Milik,13200
900.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,200,120,SHM - Sertifikat Hak Milik,2200
2500.0,"Damai, Balikpapan",4.0,2.0,200,275,SHM - Sertifikat Hak Milik,2200
900.0,"Balikpapan Selatan, Balikpapan",5.0,2.0,178,100,SHM - Sertifikat Hak Milik,1300
600.0,"Balikpapan Utara, Balikpapan",3.0,1.0,108,100,SHM - Sertifikat Hak Milik,1300
3600.0,"Balikpapan Baru, Balikpapan",4.0,3.0,180,250,SHM - Sertifikat Hak Milik,2200
1100.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,134,100,SHM - Sertifikat Hak Milik,3500
900.0,"Balikpapan Utara, Balikpapan",3.0,2.0,250,98,HGB - Hak Guna Bangunan,2200
800.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,200,77,SHM - Sertifikat Hak Milik,1300
2100.0,"Balikpapan Tengah, Balikpapan",8.0,6.0,429,429,SHM - Sertifikat Hak Milik,5500
850.0,"Balikpapan Utara, Balikpapan",2.0,2.0,184,64,SHM - Sertifikat Hak Milik,1300
850.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,90,54,SHM - Sertifikat Hak Milik,1300
875.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,180,120,SHM - Sertifikat Hak Milik,2200
1900.0,"Balikpapan Tengah, Balikpapan",5.0,4.0,214,300,SHM - Sertifikat Hak Milik,2200
2500.0,"Balikpapan Utara, Balikpapan",6.0,5.0,311,500,SHM - Sertifikat Hak Milik,2200
1100.0,"Balikpapan Tengah, Balikpapan",4.0,3.0,204,204,SHM - Sertifikat Hak Milik,2200
1700.0,"Balikpapan Baru, Balikpapan",3.0,2.0,200,150,SHM - Sertifikat Hak Milik,2200
1750.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,152,115,SHM - Sertifikat Hak Milik,2200
1500.0,"Damai, Balikpapan",2.0,2.0,180,140,SHM - Sertifikat Hak Milik,1300
1200.0,"Balikpapan Tengah, Balikpapan",6.0,2.0,181,200,SHM - Sertifikat Hak Milik,1300
3600.0,"Balikpapan Tengah, Balikpapan",4.0,2.0,150,300,SHM - Sertifikat Hak Milik,2200
2200.0,"Karang Rejo, Balikpapan",7.0,7.0,176,240,SHM - Sertifikat Hak Milik,2200
950.0,"Balikpapan Tengah, Balikpapan",2.0,2.0,80,100,SHM - Sertifikat Hak Milik,2200
1500.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,157,200,SHM - Sertifikat Hak Milik,2200
1300.0,"Balikpapan Utara, Balikpapan",2.0,1.0,112,60,HGB - Hak Guna Bangunan,5500
2500.0,"Damai, Balikpapan",4.0,3.0,180,111,SHM - Sertifikat Hak Milik,4400
1900.0,"Balikpapan Baru, Balikpapan",2.0,2.0,200,150,SHM - Sertifikat Hak Milik,2200
1250.0,"Balikpapan Utara, Balikpapan",3.0,2.0,395,121,SHM - Sertifikat Hak Milik,2200
1100.0,"Gn. Samarinda, Balikpapan",2.0,1.0,208,86,SHM - Sertifikat Hak Milik,2200
1000.0,"Balikpapan Tengah, Balikpapan",4.0,3.0,204,204,SHM - Sertifikat Hak Milik,2200
1500.0,"Gunung Bahagia, Balikpapan",5.0,3.0,144,207,SHM - Sertifikat Hak Milik,2200
1700.0,"Damai, Balikpapan",3.0,1.0,195,130,SHM - Sertifikat Hak Milik,2200
522.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,164,173,HGB - Hak Guna Bangunan,4400
770.0,"Balikpapan Tengah, Balikpapan",3.0,1.0,174,210,HGB - Hak Guna Bangunan,2200
952.0,"Balikpapan Utara, Balikpapan",3.0,1.0,198,125,HGB - Hak Guna Bangunan,2200
680.0,"Balikpapan Tengah, Balikpapan",2.0,1.0,78,42,SHM - Sertifikat Hak Milik,1300
935.0,"Balikpapan Tengah, Balikpapan",2.0,1.0,120,50,SHM - Sertifikat Hak Milik,1300
1600.0,"Balikpapan Tengah, Balikpapan",3.0,2.0,165,64,SHM - Sertifikat Hak Milik,1300
1200.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,150,45,HGB - Hak Guna Bangunan,2200
950.0,"Telaga Sari, Balikpapan",6.0,4.0,150,174,SHM - Sertifikat Hak Milik,3500
2800.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,160,281,SHM - Sertifikat Hak Milik,5500
895.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,98,60,SHM - Sertifikat Hak Milik,1300
2600.0,"Damai, Balikpapan",3.0,120.0,261,120,SHM - Sertifikat Hak Milik,2200
4950.0,"Balikpapan Selatan, Balikpapan",4.0,4.0,412,340,SHM - Sertifikat Hak Milik,5500
1250.0,"Damai, Balikpapan",3.0,2.0,120,100,SHM - Sertifikat Hak Milik,2200
1200.0,"Balikpapan Utara, Balikpapan",3.0,2.0,120,130,SHM - Sertifikat Hak Milik,3500
