,judul,hyperlink,img_hyperlinks,Judul,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kamar Pembantu,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Pemandangan,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti,Tipe Iklan
50,BALIKPAPAN PERUMAHAN REGENCY,https://www.rumah123.com//properti/balikpapan/hos14686956/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14686956/original/hos14686956-rumah-di-jual-di-balikpapan-selatan-balikpapan-1693890696.jpg,BALIKPAPAN PERUMAHAN REGENCY,"Rp 1,2 Miliar","Balikpapan Selatan, Balikpapan",2,1,150 m²,45 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
51,BALIKPAPAN PERUMAHAN REGENCY,https://www.rumah123.com//properti/balikpapan/hos15746342/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15746342/original/hos15746342-rumah-di-jual-di-balikpapan-selatan-balikpapan-1702254021.jpg,BALIKPAPAN PERUMAHAN REGENCY,"Rp 1,75 Miliar","Balikpapan Selatan, Balikpapan",3,2,152 m²,115 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
52,BALIKPAPAN PERUMAHAN REGENCY,https://www.rumah123.com//properti/balikpapan/hos15746342/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15746342/original/hos15746342-rumah-di-jual-di-balikpapan-selatan-balikpapan-1702254021.jpg,BALIKPAPAN PERUMAHAN REGENCY,"Rp 1,2 Miliar","Balikpapan Selatan, Balikpapan",2,1,150 m²,45 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
53,BALIKPAPAN PERUMAHAN REGENCY,https://www.rumah123.com//properti/balikpapan/hos15122378/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15122378/original/hos15122378-rumah-di-jual-di-balikpapan-selatan-balikpapan-1697267108.jpg,BALIKPAPAN PERUMAHAN REGENCY,"Rp 1,75 Miliar","Balikpapan Selatan, Balikpapan",3,2,152 m²,115 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
54,BALIKPAPAN PERUMAHAN REGENCY,https://www.rumah123.com//properti/balikpapan/hos15122378/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15122378/original/hos15122378-rumah-di-jual-di-balikpapan-selatan-balikpapan-1697267108.jpg,BALIKPAPAN PERUMAHAN REGENCY,"Rp 1,2 Miliar","Balikpapan Selatan, Balikpapan",2,1,150 m²,45 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
55,"RUMAH BANGUNAN BARU,DI PERUMAHAN GRAND CITY",https://www.rumah123.com//properti/balikpapan/hos14169683/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14169683/original/hos14169683-rumah-di-jual-di-balikpapan-tengah-balikpapan-1688706553.jpg,"RUMAH BANGUNAN BARU,DI PERUMAHAN GRAND CITY",Rp 950 Juta,"Balikpapan Tengah, Balikpapan",2,2,80 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
56,"RUMAH BANGUNAN BARU,DI PERUMAHAN GRAND CITY",https://www.rumah123.com//properti/balikpapan/hos14152008/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14152008/original/hos14152008-rumah-di-jual-di-balikpapan-tengah-balikpapan-1688525866.jpg,"RUMAH BANGUNAN BARU,DI PERUMAHAN GRAND CITY",Rp 950 Juta,"Balikpapan Tengah, Balikpapan",2,2,80 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
57,RUMAH LUAS MEWAH DENGAN KOLAM RENANG DALAM KAWASAN RUMAH ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos12044982/,https://picture.rumah123.com/r123/720x420-crop/house/ho12/12044982/original/hos12044982-rumah-di-jual-di-balikpapan-selatan-balikpapan-1670552610.jpg,RUMAH LUAS MEWAH DENGAN KOLAM RENANG DALAM KAWASAN RUMAH ELITE BALIKPAPAN,"Rp 9,5 Miliar","Balikpapan Selatan, Balikpapan",4,3,670 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,13200 Watt,3,,,,,,,,,,,,Dijual
58,RUMAH LUAS MEWAH DENGAN KOLAM RENANG DALAM KAWASAN RUMAH ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos12030548/,https://picture.rumah123.com/r123/720x420-crop/house/ho12/12030548/original/hos12030548-rumah-di-jual-di-balikpapan-selatan-balikpapan-1670476856.jpg,RUMAH LUAS MEWAH DENGAN KOLAM RENANG DALAM KAWASAN RUMAH ELITE BALIKPAPAN,"Rp 9,5 Miliar","Balikpapan Selatan, Balikpapan",4,3,670 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,13200 Watt,3,,,,,,,,,,,,Dijual
59,RUMAH MINIMALIS  BERSIH TERAWAT SIAP HUNI DI BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos11836288/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11836288/original/hos11836288-rumah-di-jual-di-balikpapan-baru-balikpapan-1668807823.jpg,RUMAH MINIMALIS  BERSIH TERAWAT SIAP HUNI DI BALIKPAPAN BARU,"Rp 1,7 Miliar","Balikpapan Baru, Balikpapan",3,2,200 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
60,RUMAH MINIMALIS  BERSIH TERAWAT SIAP HUNI DI BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos15315045/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15315045/original/hos15315045-rumah-di-jual-di-balikpapan-baru-balikpapan-1698807087.jpg,RUMAH MINIMALIS  BERSIH TERAWAT SIAP HUNI DI BALIKPAPAN BARU,"Rp 1,7 Miliar","Balikpapan Baru, Balikpapan",3,2,200 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
61,RUMAH DI AREA AGUNG TUNGGAL,https://www.rumah123.com//properti/balikpapan/hos10791186/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10791186/original/hos10791186-rumah-di-jual-di-damai-balikpapan-1659683103.jpg,RUMAH DI AREA AGUNG TUNGGAL,"Rp 3,8 Miliar","Damai, Balikpapan",4,3,400 m²,230 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
62,RUMAH DI AREA AGUNG TUNGGAL,https://www.rumah123.com//properti/balikpapan/hos12300898/,https://picture.rumah123.com/r123/720x420-crop/house/ho12/12300898/original/hos12300898-rumah-di-jual-di-damai-balikpapan-1672727567.jpg,RUMAH DI AREA AGUNG TUNGGAL,"Rp 3,8 Miliar","Damai, Balikpapan",4,3,400 m²,230 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
63,TAMAN SARI BUKIT MUTIARA (WIKA),https://www.rumah123.com//properti/balikpapan/hos9907448/,https://picture.rumah123.com/r123/720x420-crop/house/ho99/9907448/original/hos9907448-rumah-di-jual-di-balikpapan-utara-balikpapan-1647595282.jpg,TAMAN SARI BUKIT MUTIARA (WIKA),"Rp 1,5 Miliar","Balikpapan Utara, Balikpapan",4,2,200 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
64,TAMAN SARI BUKIT MUTIARA (WIKA),https://www.rumah123.com//properti/balikpapan/hos9907448/,https://picture.rumah123.com/r123/720x420-crop/house/ho99/9907448/original/hos9907448-rumah-di-jual-di-balikpapan-utara-balikpapan-1647595282.jpg,TAMAN SARI BUKIT MUTIARA (WIKA),"Rp 1,5 Miliar","Balikpapan Utara, Balikpapan",4,2,200 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
65,TAMAN SARI BUKIT MUTIARA (WIKA),https://www.rumah123.com//properti/balikpapan/hos12243442/,https://picture.rumah123.com/r123/720x420-crop/house/ho12/12243442/original/hos12243442-rumah-di-jual-di-balikpapan-utara-balikpapan-1672259992.jpg,TAMAN SARI BUKIT MUTIARA (WIKA),"Rp 1,5 Miliar","Balikpapan Utara, Balikpapan",4,2,200 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
66,BORNEO PARADISO,https://www.rumah123.com//properti/balikpapan/hos9907444/,https://picture.rumah123.com/r123/720x420-crop/house/ho99/9907444/original/hos9907444-rumah-di-jual-di-balikpapan-selatan-balikpapan-1647595279.jpg,BORNEO PARADISO,Rp 900 Juta,"Balikpapan Selatan, Balikpapan",5,2,178 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
67,BORNEO PARADISO,https://www.rumah123.com//properti/balikpapan/hos10734638/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734638/original/hos10734638-rumah-di-jual-di-balikpapan-selatan-balikpapan-1659025656.jpg,BORNEO PARADISO,Rp 900 Juta,"Balikpapan Selatan, Balikpapan",5,2,178 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
68,BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos9907443/,https://picture.rumah123.com/r123/720x420-crop/house/ho99/9907443/original/hos9907443-rumah-di-jual-di-damai-balikpapan-1647595278.jpg,BALIKPAPAN BARU,"Rp 2,5 Miliar","Damai, Balikpapan",4,2,200 m²,275 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
69,BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos9907443/,https://picture.rumah123.com/r123/720x420-crop/house/ho99/9907443/original/hos9907443-rumah-di-jual-di-damai-balikpapan-1647595278.jpg,BALIKPAPAN BARU,"Rp 1,25 Miliar","Damai, Balikpapan",3,2,120 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
70,BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos10734640/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734640/original/hos10734640-rumah-di-jual-di-damai-balikpapan-1659025659.jpg,BALIKPAPAN BARU,"Rp 2,5 Miliar","Damai, Balikpapan",4,2,200 m²,275 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
71,BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos10734640/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734640/original/hos10734640-rumah-di-jual-di-damai-balikpapan-1659025659.jpg,BALIKPAPAN BARU,"Rp 1,25 Miliar","Damai, Balikpapan",3,2,120 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
72,BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos13249789/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249789/original/hos13249789-rumah-di-jual-di-damai-balikpapan-1679984620.jpg,BALIKPAPAN BARU,"Rp 2,5 Miliar","Damai, Balikpapan",4,2,200 m²,275 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
73,BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos13249789/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249789/original/hos13249789-rumah-di-jual-di-damai-balikpapan-1679984620.jpg,BALIKPAPAN BARU,"Rp 1,25 Miliar","Damai, Balikpapan",3,2,120 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
74,GRAHA INDAH,https://www.rumah123.com//properti/balikpapan/hos9907439/,https://picture.rumah123.com/r123/720x420-crop/house/ho99/9907439/original/hos9907439-rumah-di-jual-di-balikpapan-utara-balikpapan-1647595274.jpg,GRAHA INDAH,Rp 600 Juta,"Balikpapan Utara, Balikpapan",3,1,108 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
75,GRAHA INDAH,https://www.rumah123.com//properti/balikpapan/hos9907439/,https://picture.rumah123.com/r123/720x420-crop/house/ho99/9907439/original/hos9907439-rumah-di-jual-di-balikpapan-utara-balikpapan-1647595274.jpg,GRAHA INDAH,Rp 600 Juta,"Balikpapan Utara, Balikpapan",3,1,108 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
76,GRAHA INDAH,https://www.rumah123.com//properti/balikpapan/hos10734636/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734636/original/hos10734636-rumah-di-jual-di-balikpapan-utara-balikpapan-1659025655.jpg,GRAHA INDAH,Rp 600 Juta,"Balikpapan Utara, Balikpapan",3,1,108 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
77,GRAHA INDAH,https://www.rumah123.com//properti/balikpapan/hos10734636/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734636/original/hos10734636-rumah-di-jual-di-balikpapan-utara-balikpapan-1659025655.jpg,GRAHA INDAH,Rp 600 Juta,"Balikpapan Utara, Balikpapan",3,1,108 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
78,GRAHA INDAH,https://www.rumah123.com//properti/balikpapan/hos12238524/,https://picture.rumah123.com/r123/720x420-crop/house/ho12/12238524/original/hos12238524-rumah-di-jual-di-balikpapan-utara-balikpapan-1672201050.jpg,GRAHA INDAH,Rp 600 Juta,"Balikpapan Utara, Balikpapan",3,1,108 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
79,GRAHA INDAH,https://www.rumah123.com//properti/balikpapan/hos12238524/,https://picture.rumah123.com/r123/720x420-crop/house/ho12/12238524/original/hos12238524-rumah-di-jual-di-balikpapan-utara-balikpapan-1672201050.jpg,GRAHA INDAH,Rp 600 Juta,"Balikpapan Utara, Balikpapan",3,1,108 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
80,GRAHA INDAH,https://www.rumah123.com//properti/balikpapan/hos15598218/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15598218/original/hos15598218-rumah-di-jual-di-balikpapan-utara-balikpapan-1701074226.jpg,GRAHA INDAH,Rp 600 Juta,"Balikpapan Utara, Balikpapan",3,1,108 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
81,GRAHA INDAH,https://www.rumah123.com//properti/balikpapan/hos15598218/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15598218/original/hos15598218-rumah-di-jual-di-balikpapan-utara-balikpapan-1701074226.jpg,GRAHA INDAH,Rp 600 Juta,"Balikpapan Utara, Balikpapan",3,1,108 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
82,RUMAH DUA LANTAI DI KAWASAN PERUMAHAN BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos9536921/,https://picture.rumah123.com/r123/720x420-crop/house/ho95/9536921/original/hos9536921-rumah-di-jual-di-damai-balikpapan-1642724697.jpg,RUMAH DUA LANTAI DI KAWASAN PERUMAHAN BALIKPAPAN BARU,"Rp 2,6 Miliar","Damai, Balikpapan",3,120,261 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,2,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
83,RUMAH DUA LANTAI DI KAWASAN PERUMAHAN BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos13249934/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249934/original/hos13249934-rumah-di-jual-di-damai-balikpapan-1679984925.jpg,RUMAH DUA LANTAI DI KAWASAN PERUMAHAN BALIKPAPAN BARU,"Rp 2,6 Miliar","Damai, Balikpapan",3,120,261 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,2,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
84,BESAR DALAM PERUMAHAN ELIT,https://www.rumah123.com//properti/balikpapan/hos9425492/,https://picture.rumah123.com/r123/720x420-crop/house/ho94/9425492/original/hos9425492-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703831475.jpg,BESAR DALAM PERUMAHAN ELIT,"Rp 1,9 Miliar","Balikpapan Baru, Balikpapan",2,2,200 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
85,BESAR DALAM PERUMAHAN ELIT,https://www.rumah123.com//properti/balikpapan/hos9609673/,https://picture.rumah123.com/r123/720x420-crop/house/ho96/9609673/original/hos9609673-rumah-di-jual-di-balikpapan-baru-balikpapan-1703827371.jpg,BESAR DALAM PERUMAHAN ELIT,"Rp 1,9 Miliar","Balikpapan Baru, Balikpapan",2,2,200 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
86,"RUMAH 3 LANTAI DI TELAGA SARI, BALIKPAPAN",https://www.rumah123.com//properti/balikpapan/hos16240159/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16240159/original/hos16240159-rumah-di-jual-di-telaga-sari-balikpapan-1706756885.jpg,"RUMAH 3 LANTAI DI TELAGA SARI, BALIKPAPAN",Rp 950 Juta,"Telaga Sari, Balikpapan",6,4,150 m²,174 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
87,"RUMAH 3 LANTAI DI TELAGA SARI, BALIKPAPAN",https://www.rumah123.com//properti/balikpapan/hos14611433/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14611433/original/hos14611433-rumah-di-jual-di-telaga-sari-balikpapan-1693270138.jpg,"RUMAH 3 LANTAI DI TELAGA SARI, BALIKPAPAN",Rp 950 Juta,"Telaga Sari, Balikpapan",6,4,150 m²,174 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
88,RUMAH DIPERUMAHAN WIKA,https://www.rumah123.com//properti/balikpapan/hos16086568/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16086568/original/hos16086568-rumah-di-jual-di-balikpapan-utara-balikpapan-1705544847.jpg,RUMAH DIPERUMAHAN WIKA,"Rp 1,2 Miliar","Balikpapan Utara, Balikpapan",3,2,120 m²,130 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
89,RUMAH DIPERUMAHAN WIKA,https://www.rumah123.com//properti/balikpapan/hos13244573/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13244573/original/hos13244573-rumah-di-jual-di-balikpapan-utara-balikpapan-1679967040.jpg,RUMAH DIPERUMAHAN WIKA,"Rp 1,2 Miliar","Balikpapan Utara, Balikpapan",3,2,120 m²,130 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
90,RUMAH NYAMAN TANAH LUAS,https://www.rumah123.com//properti/balikpapan/hos15094195/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15094195/original/hos15094195-rumah-di-jual-di-balikpapan-utara-balikpapan-1697099142.jpg,RUMAH NYAMAN TANAH LUAS,"Rp 1,25 Miliar","Balikpapan Utara, Balikpapan",3,2,395 m²,121 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
91,RUMAH NYAMAN TANAH LUAS,https://www.rumah123.com//properti/balikpapan/hos16216976/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16216976/original/hos16216976-rumah-di-jual-di-balikpapan-utara-balikpapan-1706595377.jpg,RUMAH NYAMAN TANAH LUAS,"Rp 1,25 Miliar","Balikpapan Utara, Balikpapan",3,2,395 m²,121 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
92,RUMAH NYAMAN TANAH LUAS,https://www.rumah123.com//properti/balikpapan/hos16122236/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16122236/original/hos16122236-rumah-di-jual-di-balikpapan-utara-balikpapan-1705881682.jpg,RUMAH NYAMAN TANAH LUAS,"Rp 1,25 Miliar","Balikpapan Utara, Balikpapan",3,2,395 m²,121 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
93,Rumah Jalan Siaga Balikpapan.,https://www.rumah123.com//properti/balikpapan/hos11737208/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2022-11-10-04-26-39-870666c1-84da-4fbf-bccb-e83de21efd00.jpg,Rumah Jalan Siaga Balikpapan.,"Rp 2,8 Miliar","Balikpapan Kota, Balikpapan",,,320 m²,110 m²,,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,,1,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Tidak,Bagus,Dijual
94,Rumah ellite full furnish di tengah kota,https://www.rumah123.com//properti/balikpapan/hos11498605/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11498605/original/hos11498605-rumah-di-jual-di-balikpapan-utara-balikpapan-1666253473.jpg,Rumah ellite full furnish di tengah kota,"Rp 1,8 Miliar","Balikpapan Utara, Balikpapan",4,4,186 m²,160 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,Bagus,Dijual
95,RUMAH BDI,https://www.rumah123.com//properti/balikpapan/hos11494154/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11494154/original/hos11494154-rumah-di-jual-di-balikpapan-selatan-balikpapan-1666234734.jpg,RUMAH BDI,"Rp 1,7 Miliar","Balikpapan Selatan, Balikpapan",4,3,180 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
96,RUMAH LUAS MEWAH DEPAN TAMAN DAN LAPANGAN BASKET DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos11417461/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11417461/original/hos11417461-rumah-di-jual-di-balikpapan-baru-balikpapan-1665628960.jpg,RUMAH LUAS MEWAH DEPAN TAMAN DAN LAPANGAN BASKET DALAM PERUMAHAN ELITE BALIKPAPAN,"Rp 9,5 Miliar","Balikpapan Baru, Balikpapan",4,4,396 m²,289 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,2,,,,,,,,,,,,Dijual
97,Rumah Konsep Elegant Dan Dihook Dekat Terminal Bus ,https://www.rumah123.com//properti/balikpapan/hos11124650/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11124650/original/hos11124650-rumah-di-jual-di-balikpapan-utara-balikpapan-1663211976.jpg,Rumah Konsep Elegant Dan Dihook Dekat Terminal Bus ,Rp 1 Miliar,"Balikpapan Utara, Balikpapan",2,2,135 m²,135 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,,,,Tidak,,PAM atau PDAM,Tidak,Bagus,Dijual
98,RUMAH MINIMALIS COCOK UNTUK USAHA  DI JLN  MAYJEN SUTOYO COCOK UNTUK USAHA,https://www.rumah123.com//properti/balikpapan/hos11124142/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11124142/original/hos11124142-rumah-di-jual-di-klandasan-ilir-balikpapan-1663209424.jpg,RUMAH MINIMALIS COCOK UNTUK USAHA  DI JLN  MAYJEN SUTOYO COCOK UNTUK USAHA,"Rp 2,5 Miliar","Klandasan Ilir, Balikpapan",6,2,128 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
99,RUMAH HOOK LUAS MEWAH DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos11124090/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11124090/original/hos11124090-rumah-di-jual-di-balikpapan-baru-balikpapan-1663208875.jpg,RUMAH HOOK LUAS MEWAH DALAM PERUMAHAN ELITE BALIKPAPAN,Rp 4 Miliar,"Balikpapan Baru, Balikpapan",4,4,296 m²,245 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,3,,,,,,,,,,,,Dijual
100,MINIMALIS MODERN TERAWAT DALAM KOMPLEK ONE GATE SYSTEM,https://www.rumah123.com//properti/balikpapan/hos11008307/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11008307/original/hos11008307-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703832819.jpg,MINIMALIS MODERN TERAWAT DALAM KOMPLEK ONE GATE SYSTEM,"Rp 2,2 Miliar","Balikpapan Selatan, Balikpapan",3,3,220 m²,160 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,,,,,,,,,,,,Dijual
101,TERMURAH JARANG ADA RUMAH POSISI HOOK,https://www.rumah123.com//properti/balikpapan/hos11006351/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11006351/original/hos11006351-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703832793.jpg,TERMURAH JARANG ADA RUMAH POSISI HOOK,Rp 600 Juta,"Balikpapan Selatan, Balikpapan",2,1,144 m²,72 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
102,RUMAH MINIMALIS DITENGAH KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos11006178/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11006178/original/hos11006178-rumah-di-jual-di-balikpapan-selatan-balikpapan-1662009455.jpg,RUMAH MINIMALIS DITENGAH KOTA BALIKPAPAN,"Rp 1,8 Miliar","Balikpapan Selatan, Balikpapan",3,2,140 m²,70 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
103,SIAP HUNI LINGKUNGAN RAMAH ANAK DALAM KOMPLEK HARGA BERSAHABAT,https://www.rumah123.com//properti/balikpapan/hos11006156/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11006156/original/hos11006156-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703831257.jpg,SIAP HUNI LINGKUNGAN RAMAH ANAK DALAM KOMPLEK HARGA BERSAHABAT,Rp 850 Juta,"Balikpapan Selatan, Balikpapan",3,2,120 m²,110 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
104,Rumah Minimalis Include Dapur Dan Pagar,https://www.rumah123.com//properti/balikpapan/hos10945771/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1355633/2022-08-25-04-22-18-9828e4c9-1c44-45ea-9a5a-72dd063d7ea3.png,Rumah Minimalis Include Dapur Dan Pagar,Rp 400 Juta,"Karang Joang, Balikpapan",2,1,96 m²,39 m²,1,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,Tidak,Tidak,Unfurnished,1,,Tidak,,,Tidak,Baru,Dijual
