,judul,hyperlink,img_hyperlinks,Judul,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kamar Pembantu,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Pemandangan,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti,Tipe Iklan
100,RUMAH MINIMAlIS HOOK 1 LANTAI SIAP HUNI DENGAN LOKASI NYAMAN DAN AMAN,https://www.rumah123.com//properti/balikpapan/hos15372362/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15372362/original/hos15372362-rumah-di-jual-di-balikpapan-timur-balikpapan-1699259949.jpg,RUMAH MINIMAlIS HOOK 1 LANTAI SIAP HUNI DENGAN LOKASI NYAMAN DAN AMAN,"Rp 1,3 Miliar","Balikpapan Timur, Balikpapan",2,2,112 m²,122 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
101,Rumah Perumahan Pondok Anggun Batu Ampar  Balikpapan utara,https://www.rumah123.com//properti/balikpapan/hos15371054/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15371054/original/hos15371054-rumah-di-jual-di-batu-ampar-balikpapan-1699256032.jpg,Rumah Perumahan Pondok Anggun Batu Ampar  Balikpapan utara,Rp 1 Miliar,"Batu Ampar, Balikpapan",4,2,162 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
102,"Rumah perumahan Ramayana kilo KM 3,5 balikpapan utara",https://www.rumah123.com//properti/balikpapan/hos15371052/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15371052/original/hos15371052-rumah-di-jual-di-balikpapan-utara-balikpapan-1699256030.jpg,"Rumah perumahan Ramayana kilo KM 3,5 balikpapan utara",Rp 950 Juta,"Balikpapan Utara, Balikpapan",4,2,210 m²,150 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
103,Rumah baru perumahan pesona katulistiwa suangai ampal balikpapan,https://www.rumah123.com//properti/balikpapan/hos15371050/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15371050/original/hos15371050-rumah-di-jual-di-sumber-rejo-balikpapan-1699256029.jpg,Rumah baru perumahan pesona katulistiwa suangai ampal balikpapan,Rp 673 Juta,"Sumber Rejo, Balikpapan",3,1,78 m²,42 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
104,BALIKPAPAN PERUMAHAN RESIDENCE KARTINI BALIKPAPAN DUA,https://www.rumah123.com//properti/balikpapan/hos15369411/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15369411/original/hos15369411-rumah-di-jual-di-balikpapan-selatan-balikpapan-1699249341.jpg,BALIKPAPAN PERUMAHAN RESIDENCE KARTINI BALIKPAPAN DUA,"Rp 1,2 Miliar","Balikpapan Selatan, Balikpapan",2,1,120 m²,90 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
105,RUMAH DUA KAMAR TIDUR SIAP HUNI DALAM PERUMAHAN TENGAH KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15293783/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15293783/original/hos15293783-rumah-di-jual-di-balikpapan-selatan-balikpapan-1698655216.jpg,RUMAH DUA KAMAR TIDUR SIAP HUNI DALAM PERUMAHAN TENGAH KOTA BALIKPAPAN,Rp 900 Juta,"Balikpapan Selatan, Balikpapan",2,1,91 m²,60 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
106,RUMAH TIGA KAMAR TIDUR SIAP HUNI DALAM PERUMAHAN TENGAH KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15293469/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15293469/original/hos15293469-rumah-di-jual-di-balikpapan-utara-balikpapan-1698654298.jpg,RUMAH TIGA KAMAR TIDUR SIAP HUNI DALAM PERUMAHAN TENGAH KOTA BALIKPAPAN,"Rp 1,25 Miliar","Balikpapan Utara, Balikpapan",3,2,210 m²,98 m²,,Rumah,SHM - Sertifikat Hak Milik,900 Watt,,,,,,,,,,,,,Dijual
107,RUMAH TIGA KAMAR TIDUR SIAP HUNI DALAM PERUMAHAN TENGAH KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15434601/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15434601/original/hos15434601-rumah-di-jual-di-balikpapan-utara-balikpapan-1699782916.jpg,RUMAH TIGA KAMAR TIDUR SIAP HUNI DALAM PERUMAHAN TENGAH KOTA BALIKPAPAN,"Rp 1,25 Miliar","Balikpapan Utara, Balikpapan",3,2,210 m²,98 m²,,Rumah,SHM - Sertifikat Hak Milik,900 Watt,,,,,,,,,,,,,Dijual
108,RUMAH MODERN MEWAH EXCLUSIVE DI TENGAH KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15207014/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15207014/original/hos15207014-rumah-di-jual-di-balikpapan-selatan-balikpapan-1698020296.jpg,RUMAH MODERN MEWAH EXCLUSIVE DI TENGAH KOTA BALIKPAPAN,"Rp 2,8 Miliar","Balikpapan Selatan, Balikpapan",3,3,126 m²,92 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
109,RUMAH  DI SEPINGGAN PRATAMA,https://www.rumah123.com//properti/balikpapan/hos15207008/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15207008/original/hos15207008-rumah-di-jual-di-balikpapan-selatan-balikpapan-1698020118.jpg,RUMAH  DI SEPINGGAN PRATAMA,"Rp 1,1 Miliar","Balikpapan Selatan, Balikpapan",3,3,120 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
110,RUMAH CANTIK SATU LANTAI SIAP HUNI DI PERUMAHAN WIKA,https://www.rumah123.com//properti/balikpapan/hos15050173/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15050173/original/hos15050173-rumah-di-jual-di-balikpapan-utara-balikpapan-1696826211.jpg,RUMAH CANTIK SATU LANTAI SIAP HUNI DI PERUMAHAN WIKA,"Rp 2,8 Miliar","Balikpapan Utara, Balikpapan",3,2,311 m²,225 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
111,rumah tingkat 2 di kampung  Timur Balikpapan,https://www.rumah123.com//properti/balikpapan/hos15049662/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15049662/original/hos15049662-rumah-di-jual-di-gn.-samarinda-balikpapan-1696824426.jpg,rumah tingkat 2 di kampung  Timur Balikpapan,"Rp 1,65 Miliar","Gn. Samarinda, Balikpapan",6,2,250 m²,246 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,Unfurnished,,Pemukiman Warga,Tidak,2 Mobil,,Tidak,Bagus,Dijual
112,Hunian baru konsep Villa ditengah kota balikpapan ,https://www.rumah123.com//properti/balikpapan/hos15048371/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15048371/original/hos15048371-rumah-di-jual-di-damai-balikpapan-1696819627.jpg,Hunian baru konsep Villa ditengah kota balikpapan ,Rp 850 Juta,"Damai, Balikpapan",3,3,125 m²,135 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,Unfurnished,,Pemukiman Warga,Tidak,2 Mobil,Sumur Bor,Tidak,Baru,Dijual
113,Hunian terawat di perumahan yang nyaman sekali,https://www.rumah123.com//properti/balikpapan/hos15047965/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15047965/original/hos15047965-rumah-di-jual-di-balikpapan-selatan-balikpapan-1696817539.jpg,Hunian terawat di perumahan yang nyaman sekali,Rp 800 Juta,"Balikpapan Selatan, Balikpapan",3,2,130 m²,125 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,Unfurnished,,Pemukiman Warga,Tidak,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
114,"Rumah dikawasan adem, nyaman dan aman dikota balikpapan ",https://www.rumah123.com//properti/balikpapan/hos15047935/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15047935/original/hos15047935-rumah-di-jual-di-sepinggan-balikpapan-1696817389.jpg,"Rumah dikawasan adem, nyaman dan aman dikota balikpapan ",Rp 850 Juta,"Sepinggan, Balikpapan",3,2,180 m²,160 m²,1,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,Tidak,Tidak,Unfurnished,,Pemukiman Warga,Tidak,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
115,Hunian cantik ditengah kota balikpapan. ,https://www.rumah123.com//properti/balikpapan/hos15047891/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15047891/original/hos15047891-rumah-di-jual-di-balikpapan-selatan-balikpapan-1696817072.jpg,Hunian cantik ditengah kota balikpapan. ,"Rp 1,75 Miliar","Balikpapan Selatan, Balikpapan",5,2,300 m²,280 m²,1,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,Furnished,,Pemukiman Warga,Tidak,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
116,"BALIKPAPAN, RUMAH LUAS DI MANGGAR (Y515)",https://www.rumah123.com//properti/balikpapan/hos15047172/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15047172/original/hos15047172-rumah-di-jual-di-batakan-balikpapan-1700036070.jpg,"BALIKPAPAN, RUMAH LUAS DI MANGGAR (Y515)","Rp 1,35 Miliar","Batakan, Balikpapan",4,5,350 m²,320 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
117,RUMAH EMPAT KAMAR TIDUR BARU DI CAT DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos14975200/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14975200/original/hos14975200-rumah-di-jual-di-balikpapan-selatan-balikpapan-1696236739.jpg,RUMAH EMPAT KAMAR TIDUR BARU DI CAT DALAM PERUMAHAN ELITE BALIKPAPAN,"Rp 1,25 Miliar","Balikpapan Selatan, Balikpapan",4,2,144 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
118,RUMAH HOOK EMPAT KAMAR TIDUR DALAM PERUMAHAN BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos14975019/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14975019/original/hos14975019-rumah-di-jual-di-balikpapan-selatan-balikpapan-1696236249.jpg,RUMAH HOOK EMPAT KAMAR TIDUR DALAM PERUMAHAN BALIKPAPAN,Rp 900 Juta,"Balikpapan Selatan, Balikpapan",4,2,163 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
119,RUMAH HOOK EMPAT KAMAR TIDUR DALAM PERUMAHAN BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos10087129/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10087129/original/hos10087129-rumah-di-jual-di-balikpapan-selatan-balikpapan-1650088224.jpg,RUMAH HOOK EMPAT KAMAR TIDUR DALAM PERUMAHAN BALIKPAPAN,Rp 900 Juta,"Balikpapan Selatan, Balikpapan",4,2,163 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
120,RUMAH  KONTRAKAN  2 LANTAI 4 PINTU  BANGUNAN BARU  DI BATAKAN MAS,https://www.rumah123.com//properti/balikpapan/hos14974991/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14974991/original/hos14974991-rumah-di-jual-di-batakan-balikpapan-1696236153.jpg,RUMAH  KONTRAKAN  2 LANTAI 4 PINTU  BANGUNAN BARU  DI BATAKAN MAS,"Rp 1,1 Miliar","Batakan, Balikpapan",8,4,135 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
121,RUMAH STRATEGIS DI TEPI JL. LETJEN S PARMAN BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos14971549/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14971549/original/hos14971549-rumah-di-jual-di-balikpapan-tengah-balikpapan-1696225677.jpg,RUMAH STRATEGIS DI TEPI JL. LETJEN S PARMAN BALIKPAPAN,"Rp 3,4 Miliar","Balikpapan Tengah, Balikpapan",3,2,305 m²,220 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,1,,,,,,,,,,,,Dijual
122,RUMAH SECOND DIJUAL CEPAT BU DI JL. SORONG BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos14910203/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1252698/2023-09-25-22-26-17-85b8038c-cfdd-4953-ab86-b259d87770c1.jpg,RUMAH SECOND DIJUAL CEPAT BU DI JL. SORONG BALIKPAPAN,"Rp 1,8 Miliar","Muara Rapak, Balikpapan",6,3,268 m²,243 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1,Ya,Ya,Unfurnished,2,Perkotaan,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
123,RUMAH GRANDCITY CLUSTER NORDVILLE BALIKPAPAN GERBANG IKN,https://www.rumah123.com//properti/balikpapan/hos14900189/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14900189/original/hos14900189-rumah-di-jual-di-balikpapan-utara-balikpapan-1695611331.jpg,RUMAH GRANDCITY CLUSTER NORDVILLE BALIKPAPAN GERBANG IKN,"Rp 1,71 Miliar","Balikpapan Utara, Balikpapan",3,2,98 m²,88 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",2200 Watt,,1,Tidak,Tidak,Unfurnished,2,Pemukiman Warga,Tidak,2 Mobil,,Tidak,Baru,Dijual
124,RUMAH NEW HAYFIELD GRAND CITY BALIKPAPAN DP HANYA 10 JUTAAN,https://www.rumah123.com//properti/balikpapan/hos14898231/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14898231/original/hos14898231-rumah-di-jual-di-balikpapan-utara-balikpapan-1695603136.jpg,RUMAH NEW HAYFIELD GRAND CITY BALIKPAPAN DP HANYA 10 JUTAAN,Rp 960 Juta,"Balikpapan Utara, Balikpapan",2,2,60 m²,47 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",2200 Watt,,1,Tidak,Tidak,Unfurnished,2,Pemukiman Warga,Tidak,2 Mobil,,Tidak,Baru,Dijual
