,Judul,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kamar Pembantu,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Pemandangan,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti,Tipe Iklan
0,RUMAH 2 LANTAI TENGAH KOTA PERUMAHAN BUKIT DAMAI INDAH BALIKPAPAN KAL-TIM,"Rp 1,5 Miliar","Balikpapan Selatan, Balikpapan",5,3,144 m²,207 m²,1,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,1,Tidak,Tidak,Semi Furnished,2,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
1,"Rumah Luas Lokasi Strategis di Gunung Samarinda Baru, Balikpapan Utara","Rp 3,1 Miliar","Balikpapan Utara, Balikpapan",3,2,534 m²,200 m²,3,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1,Ya,Ya,,1,,Ya,,PAM atau PDAM,Tidak,Bagus,Dijual
2,Rumah Minimalis Baru Renovasi Untuk Keluarga Muslimin,Rp 600 Juta,"Balikpapan Utara, Balikpapan",2,2,80 m²,140 m²,1,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Ya,Ya,Semi Furnished,1,,Ya,,PAM atau PDAM,Tidak,Bagus,Dijual
3,"DIJUAL CEPAT RUMAH DI JALAN SWADAYA, KARANG REJO BALIKPAPAN",Rp 510 Juta,"Balikpapan Tengah, Balikpapan",3,2,201 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,Unfurnished,1,,Tidak,,,Tidak,Bagus,Dijual
4,Rumah Minimalis Modern Smart Home Tanah Luas,Rp 850 Juta,"Balikpapan Utara, Balikpapan",3,3,120 m²,65 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1,Ya,Ya,Unfurnished,2,Pemukiman Warga,Ya,,Sumur Bor,Tidak,Baru,Dijual
5,Rumah 2 Lantai Lokasi Premium Balikpapan,"Rp 1,05 Miliar","Balikpapan Utara, Balikpapan",3,2,90 m²,70 m²,1,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,1,Ya,Ya,Unfurnished,2,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Baru,Dijual
6,"Rumah Cantik 2,5 Lantai Konsep Scandinavian Dengan Rooftop",Rp 900 Juta,"Balikpapan Utara, Balikpapan",3,2,78 m²,100 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1,Ya,Ya,Unfurnished,3,Pemukiman Warga,Ya,2 Mobil,Sumur Bor,Tidak,Baru,Dijual
7,cepat rumah perumahan denhag luas 400m2,"Rp 4,5 Miliar","Balikpapan Utara, Balikpapan",6,4,396 m²,400 m²,1,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,1,Ya,Ya,Semi Furnished,2,Taman Kota,Tidak,,PAM atau PDAM,Ya,Butuh Renovasi,Dijual
8,"Rumah Strategis Akses Mudah di Perum. Balikpapan Baru, Balikpapan","Rp 2,5 Miliar","Balikpapan Baru, Balikpapan",3,2,305 m²,100 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1,Ya,Ya,,1,,Ya,,PAM atau PDAM,Tidak,Bagus,Dijual
9,Rumah SHM di Perumahan Asri Bukit Mutiara Kutai Hills Balikpapan,"Rp 1,5 Miliar","Balikpapan Utara, Balikpapan",3,2,157 m²,111 m²,1,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,1,Ya,Ya,Semi Furnished,2,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Sudah Renovasi,Dijual
10,Rumah 230 Meter Jalan Raya Dekat Fasilitas Pendidikan,Rp 690 Juta,"Balikpapan Utara, Balikpapan",3,2,144 m²,60 m²,1,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Tidak,Ya,Unfurnished,1,Pemukiman Warga,Ya,,PAM atau PDAM,Tidak,Baru,Dijual
11,Rumah Cluster Minimalis Modern 200 Meter Jalan Raya,Rp 600 Juta,"Balikpapan Selatan, Balikpapan",2,1,93 m²,57 m²,1,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,1,Ya,Ya,Unfurnished,1,Pemukiman Warga,Ya,,PAM atau PDAM,Tidak,Baru,Dijual
12,Rumah Minimalis Type 36 Balikpapan Utara,Rp 350 Juta,"Balikpapan Utara, Balikpapan",2,1,120 m²,36 m²,1,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,Tidak,Ya,Unfurnished,1,Pemukiman Warga,Ya,,PAM atau PDAM,Tidak,Baru,Dijual
13,"RUMAH CANTIK MINIMALIS SIAP HUNI,DALAM PERUMAHAN DEKAT AKSES IKN",Rp 500 Juta,"Balikpapan Utara, Balikpapan",2,2,96 m²,96 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
14,Dijual Rumah Lux 1 Lantai Full Furnished Dengan Kolam Renang ,"Rp 5,5 Miliar","Balikpapan Selatan, Balikpapan",3,3,500 m²,350 m²,1,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,1,Ya,Ya,,1,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Sudah Renovasi,Dijual
15,"BALIKPAPAN, PERUMAHAN ROYAL RECIDENT",Rp 500 Juta,"Balikpapan Timur, Balikpapan",2,1,75 m²,60 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
16,1087. Dijual rumah murah di Perumahan Balikpapan Baru Kalimantan,"Rp 6,5 Miliar","Balikpapan Baru, Balikpapan",12,10,719 m²,800 m²,,Rumah,SHM - Sertifikat Hak Milik,,,1,Tidak,Tidak,Unfurnished,2,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
17,BALIKPAPAN PERUMAHAN KORPRI PRAJA RINGROAD,Rp 850 Juta,"Balikpapan Selatan, Balikpapan",3,2,150 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
18,BALIKPAPAN PERUMAHAN BALIKPAPAN BARU,"Rp 2,7 Miliar","Balikpapan Baru, Balikpapan",4,3,320 m²,155 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
19,RUMAH/VILLA/COTAGE /KEBUN  BUAH SANGAT LUAS,Rp 1 Juta,"Balikpapan Utara, Balikpapan",10,6,52630 m²,1000 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Tidak,,Dijual
20,RUMAH DENGAN BANGUNAN BARU DI PERUMAHAN GRAND CITY,"Rp 3,5 Miliar","Balikpapan Utara, Balikpapan",3,2,216 m²,172 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
21,RUMAH SIAP TINGGAL LOKASI STRATEGIS TENGAH KOTA,Rp 750 Juta,"Balikpapan Selatan, Balikpapan",3,2,150 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
22,RUMAH MEWAH 2 LANTAI SIAP HUNI DI PINEVILLE GRAND CITY,"Rp 3,95 Miliar","Balikpapan Selatan, Balikpapan",3,3,180 m²,200 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,1,,,,,,,,,,,,Dijual
23,2 RUMAH DI SONITEN II PERUM PESONA ALAM PERMAI,"Rp 2,8 Miliar","Balikpapan Utara, Balikpapan",4,4,256 m²,180 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,,,,,,,,,,,Dijual
24,Rumah Nyaman Dalam Cluster,Rp 900 Juta,"Balikpapan Utara, Balikpapan",,,189 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,1,,Ya,2 Mobil,Sumur Bor,Tidak,Sudah Renovasi,Dijual
25,Rumah Asri Tanah Ngantong,"Rp 1,5 Miliar","Balikpapan Utara, Balikpapan",,,230 m²,240 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,,1,,Ya,2 Mobil,Sumur Bor,Ya,Sudah Renovasi,Dijual
26,TURUN HARGA!!!  CEPAT RUMAH CANTIK BARU SELESAI RENOVASI DI PERUMAHAN TAMANSARI BUKIT MUTIARA (WIKA) BALIKPAPAN KAL-TIM,Rp 600 Juta,"Balikpapan Utara, Balikpapan",2,1,91 m²,82 m²,1,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Tidak,Tidak,Unfurnished,1,Pemukiman Warga,Tidak,2 Mobil,,Tidak,Sudah Renovasi,Dijual
27,"BALIKPAPAN, KOST 40 KAMAR STRATEGIS PINGGIR JALAN RAYA PRAPATAN COCOK UNTUK INVESTASI",Rp 15 Miliar,"Prapatan, Balikpapan",42,45,350 m²,2054 m²,,Rumah,SHM - Sertifikat Hak Milik,33000 Watt,,1,Ya,Ya,,5,Perkotaan,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
28,"BALIKPAPAN, RUMAH CANTIK DAN MINIMALIS DI PALM HILLS",Rp 695 Juta,"Balikpapan Selatan, Balikpapan",2,1,80 m²,45 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
29,Rumah Bagus Siap Huni di Balikpapan SHM,"Rp 2,8 Miliar","Balikpapan Selatan, Balikpapan",4,3,160 m²,150 m²,1,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,1,Ya,Ya,Furnished,1,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
30,RUMAH CANTIK 1 LANTAI HOOK FULLY FURNISHED DALAM CLUSTER HUNIAN NYAMAN ASRI DAN TENANG,"Rp 2,2 Miliar","Balikpapan Selatan, Balikpapan",3,2,221 m²,150 m²,2,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,1,Ya,Ya,Furnished,1,Pemukiman Warga,Tidak,2 Mobil,,Ya,Bagus,Dijual
31,"BALIKPAPAN, RUMAH CANTIK FULL FURNISH (Y359)","Rp 2,4 Miliar","Damai, Balikpapan",2,3,144 m²,250 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
32,BALIKPAPAN PERUMAHAN BALIKPAPAN BARU,"Rp 2,3 Miliar","Balikpapan Baru, Balikpapan",3,2,180 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
33,BALIKPAPAN PERUM BUKIT DAMAI INDAH,"Rp 1,85 Miliar","Damai, Balikpapan",3,2,120 m²,80 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,1,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
34,BALIKPAPAN RUMAH MURAH SEPINGGAN,Rp 900 Juta,"Balikpapan Timur, Balikpapan",3,2,404 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
35,"Dijual Rumah Luas di Jalan Markoni Atas, Balikpapan. Lt 689m2.","Rp 6,5 Miliar","Balikpapan Kota, Balikpapan",4,2,689 m²,692 m²,2,Rumah,SHM - Sertifikat Hak Milik,,1,1,Ya,Ya,Unfurnished,2,Pemukiman Warga,Ya,2 Mobil,,Tidak,Butuh Renovasi,Dijual
36,PERUMAHAN MEWAH BALIKPAPAN REGENCY,Rp 800 Juta,"Balikpapan Selatan, Balikpapan",2,1,168 m²,84 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
37,ŔUMAH MINIMALIS 2 LANTAI SIAP HUNI DI SEPINGGAN BARU,Rp 900 Juta,"Balikpapan Selatan, Balikpapan",4,2,104 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
38,BALIKPAPAN PERUM BALIKPAPAN BARU,"Rp 1,65 Miliar","Balikpapan Baru, Balikpapan",3,2,165 m²,64 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
39,Rumah 3 Lantai Konsep Smart Home Tengah Kota Balikpapan,"Rp 1,12 Miliar","Balikpapan Tengah, Balikpapan",3,3,84 m²,90 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,1,Ya,Ya,Unfurnished,3,Perkotaan,Ya,2 Mobil,PAM atau PDAM,Tidak,Baru,Dijual
40,RUMAH SATU LANTAI BESAR MATRIAL RUMAH PREMIUM DALAM KOMPLEK PERUMAHAN,"Rp 3,7 Miliar","Balikpapan Selatan, Balikpapan",3,3,315 m²,242 m²,,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,1,,,,,,,,,,,,Dijual
41,TURUN HARGA !!RUMAH MURAH DEKET DOME DAN LOTTE MART BALIKPAPAN,Rp 450 Juta,"Balikpapan Selatan, Balikpapan",2,1,105 m²,50 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
42,CANTIK DAN TERAWAT HARGA BERSAING,"Rp 1,5 Miliar","Balikpapan Selatan, Balikpapan",3,2,120 m²,90 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
43,BEST SELLER RUMAH ADA KOLAM RENANG HARGA 3M-AN,"Rp 3,5 Miliar","Balikpapan Tengah, Balikpapan",3,2,315 m²,175 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
44,RUMAH MURAH SIAP HUNI DEKAT BANDARA DAN KANTOR KEDINASAN,Rp 750 Juta,"Balikpapan Selatan, Balikpapan",3,2,150 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
45,JARANG ADA DALAM KOMPLEK PERUMAHAN TENGAH KOTA,Rp 400 Juta,"Balikpapan Selatan, Balikpapan",2,1,72 m²,56 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
46,MINIMALIS LINGKUNGAN BERSIH RAMAH ANAK HOMMY,"Rp 1,65 Miliar","Balikpapan Selatan, Balikpapan",3,2,152 m²,95 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
47,DUA LANTAI TIGA KAMAR SELANGKAH KE BALIKPAPAN BARU,"Rp 1,1 Miliar","Balikpapan Selatan, Balikpapan",3,3,108 m²,60 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
48,RUMAH LAMA BANGUNAN LEGA HARGA ISTIMEWA,Rp 800 Juta,"Balikpapan Selatan, Balikpapan",4,2,162 m²,230 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
49,RUMAH DI GRAND CITY SEMI FURNISH 2 KAMAR,"Rp 1,2 Miliar","Balikpapan Selatan, Balikpapan",2,2,78 m²,47 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,,,,,,,,,,,,,Dijual
50,RUMAH BAGUS JARANG ADA POSISI HOOK DALAM CLUSTER DEKAT MASJID NAMIRAH,"Rp 4,8 Miliar","Balikpapan Baru, Balikpapan",4,4,400 m²,225 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
51,RUMAH TANPA DP ANGSURAN 3 JT-AN SETIAP BULAN,Rp 880 Juta,"Balikpapan Tengah, Balikpapan",2,2,60 m²,47 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,,,,,,,,,,,Dijual
52,RUMAH DELAPAN KAMAR TIDUR DI SIMPANG JALAN BOLUVERD COCOK UNTUK MESS KANTOR RUMAH TINGGAL ATAU USAHA,Rp 3 Miliar,"Gn. Samarinda, Balikpapan",8,3,384 m²,220 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
53,TURUN HARGA MENJADI TERBAIK RUMAH PETAK 3 PINTU KAMPUNG TIMUR MURAH COCOK UNTUK INVESTASI,Rp 900 Juta,"Gn. Samarinda, Balikpapan",6,3,252 m²,252 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
54,MODERN MINIMALIS 1 LANTAI SIAP HUNI,"Rp 2,5 Miliar","Damai, Balikpapan",4,3,180 m²,111 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,,,,,,,,,,,Dijual
55,RUMAH DENGAN HARGA BANTING SIAPA CEPAT DIA DAPAT,Rp 1 Miliar,"Balikpapan Selatan, Balikpapan",3,2,240 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
56,RUMAH TINGGAL TENGAH KOTA BALIKPAPAN,Rp 650 Juta,"Balikpapan Selatan, Balikpapan",2,2,140 m²,92 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
57,CEPAT TENGAH KOTA HARGA BERSAING,"Rp 1,5 Miliar","Balikpapan Selatan, Balikpapan",4,2,299 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,,,,,,,,,,,,Dijual
58,MURAH DEKET PUSAT KOTA MOBIL SAMPAI TERAS RUMAH,Rp 595 Juta,"Balikpapan Selatan, Balikpapan",2,1,112 m²,45 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
59,RUMAH TERAWAT MODERN MINIMALIS ONE GATE SYSTEM,"Rp 1,7 Miliar","Balikpapan Selatan, Balikpapan",5,3,120 m²,115 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
60,TURUN HARGA RUMAH DUA LANTAI DI KAWASAN ELIT,"Rp 1,8 Miliar","Balikpapan Selatan, Balikpapan",3,3,100 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
61,RUMAH POSISI HOOK DI  HITUNG HARGA TANAH AJA,Rp 850 Juta,"Balikpapan Utara, Balikpapan",2,1,208 m²,180 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
62,EMPAT MILLIAR LANGSUNG HUNI NO RENOV2 RUMAH ADA KOLAM RENANG TERAWAT,"Rp 4,5 Miliar","Balikpapan Tengah, Balikpapan",3,4,300 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,1,,,,,,,,,,,,Dijual
63,BANGUNAN LAHAN BESAR KAWASAN ELIT DEKET MALL,"Rp 2,8 Miliar","Balikpapan Selatan, Balikpapan",4,3,354 m²,225 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,,,,,,,,,,,Dijual
64,RUMAH DEKAT PERUSAHAAN THIESS DAN STADION BATAKAN,Rp 800 Juta,"Balikpapan Timur, Balikpapan",2,2,150 m²,80 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
65,RUMAH MINIMALIS EMPAT KAMAR TIDUR DEKAT MASJID,"Rp 2,7 Miliar","Balikpapan Utara, Balikpapan",4,3,311 m²,225 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
66,DUA MILLIAR RUMAH BESAR ASRI SIRKULASI UDARA BAGUS KAWASAN PREMIUM,"Rp 2,4 Miliar","Balikpapan Selatan, Balikpapan",5,3,215 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
67,RUMAH PINGGIR JALAN RAYA LAHAN LUAS KONDISI TERAWAT DAN BAGUS DI  FULL FURNISH,"Rp 2,5 Miliar","Balikpapan Utara, Balikpapan",4,2,400 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
68,HANYA 1 UNIT HARGA TERBAIK,"Rp 1,5 Miliar","Balikpapan Selatan, Balikpapan",2,2,108 m²,61 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
69,READY STOK RUMAH DEKAT KAMPUS UNTRI,Rp 530 Juta,"Balikpapan Selatan, Balikpapan",2,1,75 m²,45 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
70,JARANG ADA DI CLUSTERNYA LAHAN LUAS HARGA ISTIMEWA,"Rp 1,2 Miliar","Balikpapan Selatan, Balikpapan",3,2,180 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
71,RUMAH BAGUS TERAWAT DEKAT BANDARA SIAP HUNI,Rp 900 Juta,"Balikpapan Timur, Balikpapan",3,1,114 m²,90 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
72,RUMAH BESAR POSISI POJOK TURUN HARGA DEKAT RSKD KANUDJOSO,"Rp 1,5 Miliar","Balikpapan Selatan, Balikpapan",4,3,256 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
73,COCOK UNTUK KOS KOSAN RUMAH MURAH DEKAT BANDARA TINGGAL FINISHING,Rp 800 Juta,"Balikpapan Selatan, Balikpapan",4,2,200 m²,195 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,3,,,,,,,,,,,,Dijual
74,CANTIK SIAP HUNI EMPAT KAMAR  SIRKULASI UDARA BAGUS DEKAT SILOAM HOSPITAL,"Rp 3,3 Miliar","Balikpapan Selatan, Balikpapan",4,3,215 m²,230 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
75,DEKAT POLDA DAN RS HERMINA TERMURAH RUMAH BARU BONUS AC,"Rp 2,05 Miliar","Balikpapan Selatan, Balikpapan",3,3,200 m²,108 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
76,DEKAT RSKD KANUDJOSO  MURAH,Rp 750 Juta,"Balikpapan Utara, Balikpapan",2,2,163 m²,80 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,,,,,,,,,,,Dijual
77,TURUN HARGA DEKAT BANDARA DAN LAUT BUTUH TER CEPAT,Rp 5 Miliar,"Balikpapan Selatan, Balikpapan",5,4,499 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,,,,,,,,,,,Dijual
78,Rumah mewah di perumahan Pupuk dan sejuk,"Rp 28,5 Miliar","Balikpapan Selatan, Balikpapan",15,15,1060 m²,1600 m²,5,Rumah,SHM - Sertifikat Hak Milik,16500 Watt,,,Ya,Ya,Semi Furnished,,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
79,RUMAH  MEWAH WIKA DEKAT DARI RUMAH SAKIT,"Rp 4,5 Miliar","Balikpapan Selatan, Balikpapan",3,2,475 m²,380 m²,2,Rumah,SHM - Sertifikat Hak Milik,7600 Watt,1,1,Ya,Ya,Furnished,1,Perkotaan,Ya,2 Mobil,PAM atau PDAM,Tidak,Sudah Renovasi,Dijual
80,*BALIKPAPAN RUMAH CANTIK DALAM CLUSTER DITENGAH KOTA SIAP HUNI ( LKO 02),"Rp 3,5 Miliar","Balikpapan Selatan, Balikpapan",4,3,160 m²,298 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,1,Ya,Ya,Semi Furnished,2,Pemukiman Warga,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
81,BALIKPAPAN RUMAH DALAM CLUSTER BDI TENGAH KOTA ( LKO 01),"Rp 1,4 Miliar","Balikpapan Selatan, Balikpapan",4,2,144 m²,100 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1,Ya,Ya,,1,Pemukiman Warga,Ya,3 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
82,"BALIKPAPAN, RUMAH STRATEGIS DAN NYAMAN DI RUHUI RAHAYU","Rp 1,1 Miliar","Balikpapan Selatan, Balikpapan",3,2,134 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
83,CEPAT RUMAH CANTIK SEMI FURNISHED,Rp 700 Juta,"Balikpapan Utara, Balikpapan",2,1,110 m²,110 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
84,Balikpapan Perumahan Griya Permata Asri,Rp 370 Juta,"Balikpapan Selatan, Balikpapan",2,1,72 m²,72 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
85,RUMAH BALIKPAPAN GUNUNG GUNTUR,Rp 470 Juta,"Balikpapan Tengah, Balikpapan",3,2,180 m²,154 m²,,Rumah,SHM - Sertifikat Hak Milik,900 Watt,,,,,,,,,,,,,Dijual
86,Hunian Serba Baru dan Modern Di Dalam Perumahan,Rp 750 Juta,"Balikpapan Utara, Balikpapan",2,1,111 m²,95 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Ya,Ya,Semi Furnished,,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Ya,Bagus,Dijual
87,Hunian Murah Di perumahan Wika Balikpapan,Rp 750 Juta,"Balikpapan Utara, Balikpapan",2,2,90 m²,90 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Ya,Ya,Unfurnished,,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
88,Hunian unik ditengah kota balikpapan.   ,Rp 900 Juta,"Gn. Samarinda, Balikpapan",5,2,330 m²,108 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Ya,Ya,Unfurnished,,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
89,Hunian Cantik dekat SMAN 4 Balikpapan.  ,"Rp 1,3 Miliar","Sepinggan, Balikpapan",3,2,350 m²,91 m²,2,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Ya,Ya,Unfurnished,,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Ya,Bagus,Dijual
90,Hunian murah Di  daerah Gunung Guntur ditengah kota ,Rp 450 Juta,"Sumber Rejo, Balikpapan",3,1,173 m²,30 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Ya,Ya,Unfurnished,,Pemukiman Warga,Ya,1 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
91,Rumah kos tengah kota balikpapan ,"Rp 2,9 Miliar","Balikpapan Kota, Balikpapan",15,9,650 m²,380 m²,4,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,2,Ya,Ya,Semi Furnished,2,Perkotaan,Ya,1 Mobil,PAM atau PDAM,Tidak,Sudah Renovasi,Dijual
92,"BALIKPAPAN RUMAH BESAR STRATEGIS DEKAT BANDARA , PASAR DAN SEKOLAH ","Rp 1,85 Miliar","Sepinggan, Balikpapan",4,3,150 m²,150 m²,1,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,1,Ya,Ya,Furnished,2,Perkotaan,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
