,Judul,Harga,Lokasi,Hyperlink,Img_Hyperlink,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kamar Pembantu,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Pemandangan,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti,Tipe Iklan
743,"BALIKPAPAN,  RUMAH SUPER MURAH DEKAT BB",Rp 690 Juta,"Damai, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos10336396/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10336396/original/hos10336396-rumah-di-jual-di-damai-balikpapan-1654091373.jpg,3,2,90 m²,180 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
744,RUMAH DI PERKAMPUNGAN BUTUH UANG,Rp 350 Juta,"Karang Rejo, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos10336354/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10336354/original/hos10336354-rumah-di-jual-di-karang-rejo-balikpapan-1703832609.jpg,3,1,171 m²,78 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
745,BAGUS DALAM KOMPLEK PERUMAHAN TRANS IBU KOTA NEGARA BARU,Rp 950 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos10336319/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10336319/original/hos10336319-rumah-di-jual-di-balikpapan-utara-balikpapan-1703832589.jpg,3,2,160 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
746,RUMAH CANTIK DI PERUMAHAN ELITE,"Rp 3,5 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos10253855/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10253855/original/hos10253855-rumah-di-jual-di-balikpapan-selatan-balikpapan-1652883867.jpg,4,3,150 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,,,,,,,,,,,Dijual
747,RUMAH DI SEPINGGAN,Rp 600 Juta,"Sepinggan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos10153926/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10153926/original/hos10153926-rumah-di-jual-di-sepinggan-balikpapan-1651026216.jpg,2,1,400 m²,98 m²,,Rumah,SHM - Sertifikat Hak Milik,900 Watt,,,,,,,,,,,,,Dijual
748,"BALIKPAPAN,  GRAND CITY (Y199)","Rp 1,1 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos10067457/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10067457/original/hos10067457-rumah-di-jual-di-balikpapan-selatan-balikpapan-1649809712.jpg,2,2,72 m²,57 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,,,,,,,,,,,,,Dijual
749,RUMAH CANTIK FULL FURNISH DI KAWASAN BELLER,"Rp 1,8 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos10021674/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10021674/original/hos10021674-rumah-di-jual-di-balikpapan-tengah-balikpapan-1679985124.jpg,5,3,150 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
750,"BALIKPAPAN, RUMAH CANTIK TURUN HARGA 2M >> 1,7 M >> 1,6M","Rp 1,6 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos10021665/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10021665/original/hos10021665-rumah-di-jual-di-balikpapan-selatan-balikpapan-1649203239.jpg,3,2,180 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,,,,,,,,,,,Dijual
751,Rumah Minimalis Free Biaya Tanpa Dp,Rp 350 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9758369/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1355633/2023-09-17-03-20-07-1c7d399d-9706-412c-b4f2-4cf01c18d48c.png,2,1,90 m²,40 m²,1,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Tidak,Ya,Unfurnished,1,Pemukiman Warga,Ya,,PAM atau PDAM,Tidak,Baru,Dijual
752,"Rumah 2 Lantai Harga Murah Sepinggan, Balikpapan",Rp 975 Juta,"Sepinggan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9757276/,https://picture.rumah123.com/r123/720x420-crop/house/ho97/9757276/original/hos9757276-rumah-di-jual-di-sepinggan-di-balikpapan-16455907591278.jpg,4,2,150 m²,160 m²,1,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,Unfurnished,2,,Tidak,,,Tidak,Baru,Dijual
753,RUMAH BALIKPAPAN BARU HOOK MEWAH BARU RENOVASI,"Rp 4,8 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9756712/,https://picture.rumah123.com/r123/720x420-crop/house/ho97/9756712/original/hos9756712-rumah-di-jual-di-balikpapan-selatan-balikpapan-1645587948.jpg,5,3,396 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
754,RUMAH BALIKPAPAN BDI SIAP HUNI NYAMAN,"Rp 1,6 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9659113/,https://picture.rumah123.com/r123/720x420-crop/house/ho96/9659113/original/hos9659113-rumah-di-jual-di-balikpapan-selatan-balikpapan-1644380662.jpg,2,2,160 m²,135 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
755,BESAR DALAM PERUMAHAN ELIT,"Rp 1,9 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9609673/,https://picture.rumah123.com/r123/720x420-crop/house/ho96/9609673/original/hos9609673-rumah-di-jual-di-balikpapan-baru-balikpapan-1703827371.jpg,2,2,200 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
756,MINIMALIS MODERN DALAM KOMPLEK PERUMAHAN,"Rp 2,3 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9569426/,https://picture.rumah123.com/r123/720x420-crop/house/ho95/9569426/original/hos9569426-rumah-di-jual-di-balikpapan-tengah-balikpapan-1703831479.jpg,3,3,200 m²,171 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
757,RUMAH MURAH BUKIT DAMAI INDAH BALIKPAPAN IKN NUSANTARA,"Rp 1,1 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9566876/,https://picture.rumah123.com/r123/720x420-crop/house/ho95/9566876/original/hos9566876-rumah-di-jual-di-balikpapan-tengah-balikpapan-1643156561.jpg,4,2,144 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
758,RUMAH BALIKPAPAN BARU TERAWAT DAN STRATEGIS,"Rp 1,75 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9348260/,https://picture.rumah123.com/r123/720x420-crop/house/ho93/9348260/original/hos9348260-rumah-di-jual-di-balikpapan-selatan-balikpapan-1639560042.jpg,4,2,158 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
759,RUMAH MEWAH BALIKPAPAN WIKA MODERN MINIMALIS (RJ006),"Rp 3,59 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9219554/,https://picture.rumah123.com/r123/720x420-crop/house/ho92/9219554/original/hos9219554-rumah-di-jual-di-balikpapan-utara-balikpapan-1637742211.jpg,5,4,298 m²,230 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,,,,,,,,,,,,Dijual
760,"HUNIAN NYAMAN DI LINGKUNGAN YANG RAMAH,AMAN",Rp 450 Juta,"Baru Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9135809/,https://picture.rumah123.com/r123/720x420-crop/house/ho91/9135809/original/hos9135809-rumah-di-jual-di-baru-tengah-balikpapan-1636542230.jpg,2,1,150 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
761,RUMAH HOMY COZY ASRI DI PERUMAHAN ELITE,"Rp 3,9 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos8986983/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8986983/original/hos8986983-rumah-di-jual-di-balikpapan-baru-balikpapan-1634104384.jpg,3,3,375 m²,155 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,2,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
762,Rumah Sepinggan Pratama,"Rp 1,26 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos8101448/,https://picture.rumah123.com/r123/720x420-crop/house/ho81/8101448/original/hos8101448-rumah-di-jual-di-balikpapan-selatan-balikpapan-16171503163014.jpg,2,1,142 m²,95 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,Unfurnished,1,,,,,,Bagus,Dijual
763,Rumah cantik pinggir pantai Batakan Village,"Rp 1,5 Miliar","Manggar Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos7539897/,https://picture.rumah123.com/r123/720x420-crop/house/ho75/7539897/original/hos7539897-rumah-di-jual-di-manggar-baru-balikpapan-16050559241476.jpg,3,2,136 m²,117 m²,,Rumah,SHM - Sertifikat Hak Milik,,1,,,,Unfurnished,1,,,,,,Baru,Dijual
764,BUKIT DAMAI INDAH,"Rp 4,5 Miliar","Balikpapan Barat, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16224239/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16224239/original/hos16224239-rumah-di-jual-di-balikpapan-barat-balikpapan-1706713230.jpg,3,2,330 m²,250 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",2200 Watt,1,,,,,1,,,,,,,Dijual
765,RUMAH NYAMAN TANAH LUAS,"Rp 1,25 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16216976/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16216976/original/hos16216976-rumah-di-jual-di-balikpapan-utara-balikpapan-1706595377.jpg,3,2,395 m²,121 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
766,RUMAH DI /KAN,"Rp 1,5 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16212948/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16212948/original/hos16212948-rumah-di-jual-di-balikpapan-selatan-balikpapan-1706581214.jpg,2,1,90 m²,60 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
767,Rumah Bagus dan Siap Huni 2 lantai FullFurnished,"Rp 1,6 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16141833/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1928965/2024-01-23-08-25-36-ba69ed00-d291-45a0-b0a6-2733cbb4cf27.jpg,4,2,156 m²,200 m²,1,Rumah,HGB - Hak Guna Bangunan,,,1,Ya,Ya,Furnished,2,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual
768,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140589/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-07-03-50-9c752809-b777-402c-a76a-468d43037416.jpg,3,2,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Tidak,Tidak,Furnished,1,,Tidak,,,Tidak,Bagus,Dijual
769,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Timur, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140392/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-07-02-24-03562ef1-d5e9-4ef8-baea-6d4801da2a16.jpg,3,2,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Tidak,Tidak,Furnished,1,,Tidak,,,Tidak,Bagus,Dijual
770,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140352/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-07-01-02-946d9181-b41b-48de-bb2f-4ee3df685043.jpg,3,2,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Tidak,Tidak,Furnished,1,,Tidak,,,Tidak,Bagus,Dijual
771,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140307/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-06-59-10-016c78c7-18cb-4bbe-aff6-0c968f12be46.jpg,3,2,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Tidak,Tidak,Furnished,1,,Tidak,,,Tidak,Bagus,Dijual
772,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140302/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-06-56-33-1aafcc20-bd6f-4787-8e70-08ad01b9b2cf.jpg,3,2,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,1,Tidak,Tidak,Furnished,1,,Tidak,,,Tidak,Bagus,Dijual
773,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Kota, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140299/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-06-57-48-5f0682bd-79ff-4bf0-9f21-fc659aa94e01.jpg,3,2,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Tidak,Tidak,Furnished,1,,Tidak,,,Tidak,Bagus,Dijual
774,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara ,"Rp 1,7 Miliar","Balikpapan Barat, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140255/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-06-55-23-0918181e-0adc-48bb-b193-aaddb4c1ba96.jpg,3,2,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,1,Ya,Ya,Furnished,1,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual
