,Unnamed: 0,Judul,Harga,Lokasi,Hyperlink,Img_Hyperlink,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kamar Pembantu,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Pemandangan,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti,Tipe Iklan
108,884,RUMAH CLUSTER SINAR MAS GRAND CITY NORD VILLE 2LT,"Rp 2,3 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569036/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569036/original/hos13569036-rumah-di-jual-di-balikpapan-utara-balikpapan-1683000392.jpg,3.0,4.0,128 m²,117 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
109,885,RUMAH CLUSTER NORD VILLE SINAR MAS GRAND CITY 2 LT,"Rp 3,5 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569030/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569030/original/hos13569030-rumah-di-jual-di-balikpapan-utara-balikpapan-1683000375.jpg,5.0,5.0,200 m²,172 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
110,886,RUMAH MURAH DI PERUMAHAN ELIT,"Rp 1,05 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569029/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569029/original/hos13569029-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000374.jpg,3.0,2.0,90 m²,90 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
111,887,DAUN VILLAGE TYPE MULBERRY,Rp 725 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569025/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569025/original/hos13569025-rumah-di-jual-di-balikpapan-utara-balikpapan-1683000371.jpg,2.0,1.0,84 m²,45 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
112,888,RUMAH KANTOR 2LT DITENGAH KOTA STRATEGIS HARGA MURAH,"Rp 2,1 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569026/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569026/original/hos13569026-rumah-di-jual-di-balikpapan-tengah-balikpapan-1683000372.jpg,8.0,6.0,429 m²,429 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
113,889,STRATEGIS TEMPAT USAHA DI PINGGIR JALAN BALIKPAPAN,Rp 500 Juta,"Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569024/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569024/original/hos13569024-rumah-di-jual-di-balikpapan-tengah-balikpapan-1683000370.jpg,2.0,1.0,87 m²,70 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
114,890,PERUMAHAN CITRA CITY LANDMARK TYPE ALODIA 2 LT,"Rp 1,72 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569023/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569023/original/hos13569023-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000367.jpg,3.0,2.0,72 m²,74 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
115,891,"RUMAH  2LT DI  PERUMAHAN BORNEO PARADISO,BALIKPAPAN","Rp 1,2 Miliar","Balikpapan Timur, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569020/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569020/original/hos13569020-rumah-di-jual-di-balikpapan-timur-balikpapan-1683000361.jpg,3.0,2.0,120 m²,90 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
116,892,KOMPLEK PERUM PONDOK BUKIT LESTARI BALIKPAPAN,Rp 200 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569017/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569017/original/hos13569017-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000359.jpg,2.0,1.0,190 m²,36 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,,,,,,,,,,,Dijual
117,893,RUMAH DEKAT PERUMAHAN BALIKPAPAN BARU,Rp 950 Juta,"Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569019/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569019/original/hos13569019-rumah-di-jual-di-balikpapan-tengah-balikpapan-1683000360.jpg,3.0,2.0,180 m²,120 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
118,894,RUMAH DI DAERAH KARIANGAU DEKAT PELABUHAN PETI KEMAS,Rp 600 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569014/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569014/original/hos13569014-rumah-di-jual-di-balikpapan-utara-balikpapan-1683000357.jpg,2.0,1.0,156 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
119,895,DAUN VILLAGE NEW LYCHEE 2 LANTAI,"Rp 2,5 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569013/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569013/original/hos13569013-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000356.jpg,4.0,3.0,240 m²,116 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,,,,,,,,,,,Dijual
120,896,RUMAH MURAH DI PERUMAHAN PESONA KHATULISTIWA,Rp 620 Juta,"Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569012/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569012/original/hos13569012-rumah-di-jual-di-balikpapan-tengah-balikpapan-1683000355.jpg,3.0,1.0,78 m²,42 m²,,Rumah,HGB - Hak Guna Bangunan,5500 Watt,,,,,,,,,,,,,Dijual
121,897,RUMAH TINGGAL DI  KOTA BALIKPAPAN,Rp 800 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569011/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569011/original/hos13569011-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000355.jpg,2.0,2.0,200 m²,77 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
122,898,RUMAH TINGGAL 2LT DI TENGAH KOTA DI BALIKPAPAN,Rp 675 Juta,"Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569009/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569009/original/hos13569009-rumah-di-jual-di-balikpapan-tengah-balikpapan-1683000354.jpg,5.0,2.0,157 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,900 Watt,,,,,,,,,,,,,Dijual
123,899,RUMAH MEWAH DAUN VILLAGE MENGEDEPANKAN KEMEWAHAN,Rp 895 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569002/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569002/original/hos13569002-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000292.jpg,2.0,1.0,98 m²,60 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
124,900,RUMAH DEKAT MALL DIKAWASAN PUPUK BARAT,"Rp 4,5 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569000/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569000/original/hos13569000-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000290.jpg,3.0,2.0,440 m²,320 m²,,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,1.0,,,,,,,,,,,,Dijual
125,901,RUMAH MURAH TENGAH KOTA PERUMAHAN PESONA KHATULISTIWA,Rp 580 Juta,"Sumber Rejo, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13569001/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13569001/original/hos13569001-rumah-di-jual-di-sumber-rejo-balikpapan-1683000291.jpg,2.0,1.0,72 m²,36 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,,,,,,,,,,,Dijual
126,902,RUMAH CITRA BUKIT INDAH WATER FRONT,"Rp 1,6 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13568998/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568998/original/hos13568998-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000289.jpg,3.0,2.0,135 m²,81 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,,,,,,,,,,,,Dijual
127,903,PERUMAHAN THE PEAK RESIDENCE DI KAWASAN TIMUR,Rp 527 Juta,"Manggar, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13568996/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568996/original/hos13568996-rumah-di-jual-di-manggar-balikpapan-1683000287.jpg,2.0,1.0,90 m²,45 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
128,904,RUMAH DI JALAN MULAWARMAN 2 LANTAI,Rp 980 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13568997/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568997/original/hos13568997-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000288.jpg,3.0,1.0,395 m²,121 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
129,905,RUMAH MURAH DI HOOK SEPINGGAN ASRI,Rp 875 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13568994/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568994/original/hos13568994-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000286.jpg,4.0,2.0,180 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
130,906,BALIKPAPAN REGENCY CLUSTER VALENCIA,Rp 850 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13568991/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568991/original/hos13568991-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000284.jpg,2.0,2.0,90 m²,54 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
131,907,PERUMAHAN CITRA CITY TYPE ODILIA,"Rp 2,25 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13568993/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568993/original/hos13568993-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000285.jpg,3.0,1.0,105 m²,92 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
132,908,RUMAH DI JL RIKO KAMPUNG BARU,"Rp 1,75 Miliar","Baru Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13568989/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568989/original/hos13568989-rumah-di-jual-di-baru-tengah-balikpapan-1683000280.jpg,2.0,2.0,307 m²,307 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
133,909,RUMAH MODERN 2 MENIT DARI STT MIGAS KM 8,Rp 726 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13568985/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568985/original/hos13568985-rumah-di-jual-di-balikpapan-utara-balikpapan-1683000278.jpg,2.0,2.0,157 m²,90 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,,,,,,,,,,,Dijual
134,910,RUMAH MURAH 2 LT   DI PERUMAHAN PESONA KHATULISTIWA,Rp 983 Juta,"Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13568984/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568984/original/hos13568984-rumah-di-jual-di-balikpapan-tengah-balikpapan-1683000277.jpg,3.0,3.0,108 m²,60 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,,,,,,,,,,,Dijual
135,911,HUNIAN RUMAH YANG NYAMAN DAN DI DAERAH STRATEGIS,Rp 850 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13568983/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568983/original/hos13568983-rumah-di-jual-di-balikpapan-utara-balikpapan-1683000277.jpg,2.0,2.0,184 m²,64 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
136,912,RUMAH HUNIAN NYAMAN DI HOOK PERUM SEPINGGAN PRATAMA,"Rp 2,27 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13568982/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568982/original/hos13568982-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000275.jpg,3.0,2.0,220 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
137,914,HUNIAN NYAMAN DISEPINGGAN PRATAMA,"Rp 2,2 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13511460/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13511460/original/hos13511460-rumah-di-jual-di-balikpapan-selatan-balikpapan-1682429995.jpg,3.0,2.0,220 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
138,915,Rumah 1 Lantai dekat perkantoran dan perumahan,Rp 875 Juta,"Sepinggan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13475095/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1809501/2023-04-18-14-08-03-42b92a09-0ec1-40ea-91e0-7a4f3d187d56.jpg,3.0,2.0,180 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1.0,1.0,Ya,Ya,Unfurnished,1.0,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Ya,Sudah Renovasi,Dijual
139,916,216 Balikpapan Taman Sari Bukit Mutiara Wika Rumah Cantik Siap Huni,"Rp 2,65 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13468930/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-10-03-54-43-af94fe42-e138-4bd1-aac0-b469114c9d82.jpg,3.0,2.0,292 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
140,917,128 Balikpapan Baru Rumah Mewah Full Furnished Area Dekat Pusat Kuliner,"Rp 2,8 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13468915/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-10-09-54-16-09c652a1-9d49-4002-8000-7a34d4afa5bb.jpg,5.0,4.0,200 m²,298 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,2.0,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
141,918,RUMAH TENGAH KOTA,Rp 1 Miliar,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13321541/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13321541/original/hos13321541-rumah-di-jual-di-balikpapan-selatan-balikpapan-1680569125.jpg,3.0,1.0,147 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
142,919,DI JUAL CEPAT RUMAH SHM DI KAWASAN PERUMAHAN GRAND CITY,"Rp 1,28 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13250471/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13250471/original/hos13250471-rumah-di-jual-di-balikpapan-utara-balikpapan-1679986672.jpg,2.0,2.0,108 m²,61 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
143,920,DI JUAL RUMAH ASRI DI KAWASAN PERUMAHAN PONDOK KARYA AGUNG,"Rp 1,35 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13250295/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13250295/original/hos13250295-rumah-di-jual-di-balikpapan-selatan-balikpapan-1679985942.jpg,4.0,3.0,287 m²,184 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
144,921,RUMAH DUA LANTAI DI KAWASAN PERUMAHAN BALIKPAPAN BARU,"Rp 2,6 Miliar","Damai, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249934/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249934/original/hos13249934-rumah-di-jual-di-damai-balikpapan-1679984925.jpg,3.0,120.0,261 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,2.0,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
145,922,RUMAH ELIT DI PERUMAHAN BUKIT CITRA INDAH,"Rp 3,85 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249843/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249843/original/hos13249843-rumah-di-jual-di-balikpapan-selatan-balikpapan-1679984777.jpg,4.0,4.0,244 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1.0,,,,,,,,,,,,Dijual
146,923,RUMAH ELIT DI PERUMAHAN BUKIT CITRA INDAH,"Rp 4,95 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249841/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249841/original/hos13249841-rumah-di-jual-di-balikpapan-selatan-balikpapan-1679984774.jpg,4.0,4.0,412 m²,340 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1.0,,,,,,,,,,,,Dijual
147,924,DUA RUMAH DENGAN HARGA MURAH FULL FURNITURE DI PERUMAHAN VILA DAMAI,"Rp 1,6 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249790/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249790/original/hos13249790-rumah-di-jual-di-balikpapan-tengah-balikpapan-1679984622.jpg,5.0,4.0,193 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
148,925,BALIKPAPAN BARU,"Rp 1,25 Miliar","Damai, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249789/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249789/original/hos13249789-rumah-di-jual-di-damai-balikpapan-1679984620.jpg,3.0,2.0,120 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
149,926,RUMAH MURAH DI PERUMAHAN SEPINGGAN,Rp 600 Juta,"Sepinggan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249788/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249788/original/hos13249788-rumah-di-jual-di-sepinggan-balikpapan-1679984619.jpg,2.0,1.0,400 m²,98 m²,,Rumah,SHM - Sertifikat Hak Milik,900 Watt,,,,,,,,,,,,,Dijual
150,927,RUMAH MURAH DI PERUMAHAN BALIKPAPAN BARU,"Rp 1,05 Miliar","Damai, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249786/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249786/original/hos13249786-rumah-di-jual-di-damai-balikpapan-1679984618.jpg,2.0,1.0,130 m²,81 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
151,928,RUMAH BARU CANTIK DI KAWASAN TRIBUN KALTIM,Rp 775 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249785/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249785/original/hos13249785-rumah-di-jual-di-balikpapan-utara-balikpapan-1679984617.jpg,3.0,2.0,72 m²,65 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
152,929,RUMAH MINIMALIS DI PERUMAHAN GRAND CITY,"Rp 1,75 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249783/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249783/original/hos13249783-rumah-di-jual-di-balikpapan-utara-balikpapan-1679984614.jpg,3.0,2.0,126 m²,79 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
153,930,RUMAH KOS DI AREA MILONO,"Rp 3,2 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249782/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249782/original/hos13249782-rumah-di-jual-di-balikpapan-selatan-balikpapan-1679984613.jpg,12.0,13.0,400 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
154,931,RUMAH MINIMALIS DI PERUMAHAN BALIKPAPAN BARU,"Rp 1,8 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249781/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249781/original/hos13249781-rumah-di-jual-di-balikpapan-baru-balikpapan-1679984611.jpg,4.0,2.0,156 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
155,932,RUMAH DI / CEPAT DI PERUMAHAN SIAGA,"Rp 3,5 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249773/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249773/original/hos13249773-rumah-di-jual-di-balikpapan-selatan-balikpapan-1679984597.jpg,4.0,3.0,150 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,,,,,,,,,,,Dijual
156,933,RUMAH KOS DI KAWASAN MARTADINATA,"Rp 2,3 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249768/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249768/original/hos13249768-rumah-di-jual-di-balikpapan-tengah-balikpapan-1679984582.jpg,17.0,8.0,469 m²,469 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
157,934,RUMAH MURAH DI CALADIUM RESIDEN,Rp 550 Juta,"Gn. Samarinda, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249731/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249731/original/hos13249731-rumah-di-jual-di-gn.-samarinda-balikpapan-1679984413.jpg,2.0,1.0,91 m²,45 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,,,,,,,,,,,Dijual
158,935,RUMAH MURAH DENGAN HARGA TERJANGKAU DI  PERUMAHAN INDRAKILA,Rp 700 Juta,"Gn. Samarinda, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249730/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249730/original/hos13249730-rumah-di-jual-di-gn.-samarinda-balikpapan-1679984409.jpg,3.0,2.0,91 m²,80 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
159,936,RUMAH STRATEGIS BALIKPAPAN BARU,"Rp 4,6 Miliar","Damai, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249729/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249729/original/hos13249729-rumah-di-jual-di-damai-balikpapan-1679984405.jpg,4.0,3.0,300 m²,240 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1.0,,,,,,,,,,,,Dijual
160,937,RUMAH STRATEGIS DI PERUMAHAN BALIKPAPAN BARU,"Rp 2,9 Miliar","Damai, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249726/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249726/original/hos13249726-rumah-di-jual-di-damai-balikpapan-1679984402.jpg,3.0,3.0,300 m²,220 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1.0,,,,,,,,,,,,Dijual
161,938,RUMAH SULTAN DI BALIKPAPAN BARU,"Rp 4,5 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249719/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249719/original/hos13249719-rumah-di-jual-di-balikpapan-baru-balikpapan-1679984384.jpg,4.0,3.0,400 m²,220 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,,,,,,,,,,,,Dijual
162,939,RUMAH STRATEGIS DI PERUMAHAN PUPUK,Rp 2 Miliar,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249718/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249718/original/hos13249718-rumah-di-jual-di-balikpapan-selatan-balikpapan-1679984382.jpg,3.0,3.0,231 m²,156 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,2.0,,,,,,,,,,,,Dijual
163,940,RUMAH ELIT TURUN HARGA DI PERUMAHAN BALIKPAPAN BARU,"Rp 2,7 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249710/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249710/original/hos13249710-rumah-di-jual-di-balikpapan-baru-balikpapan-1679984366.jpg,4.0,3.0,180 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1.0,,,,,,,,,,,,Dijual
164,941,RUMAH MINIMALIS DI PERUMAHAN INDRA KILA,"Rp 1,8 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249706/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249706/original/hos13249706-rumah-di-jual-di-balikpapan-utara-balikpapan-1679984357.jpg,4.0,3.0,91 m²,180 m²,,Rumah,HGB - Hak Guna Bangunan,4400 Watt,,,,,,,,,,,,,Dijual
165,942,RUMAH MURAH DI KAWASAN SUMBER REJO,Rp 550 Juta,"Sumber Rejo, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13249702/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13249702/original/hos13249702-rumah-di-jual-di-sumber-rejo-balikpapan-1679984351.jpg,2.0,1.0,96 m²,45 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
