Unnamed: 0,Judul,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik
900,RUMAH DEKAT MALL DIKAWASAN PUPUK BARAT,4500.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,440,320,SHM - Sertifikat Hak Milik,6600 Watt
901,RUMAH MURAH TENGAH KOTA PERUMAHAN PESONA KHATULISTIWA,580.0,"Sumber Rejo, Balikpapan",2.0,1.0,72,36,HGB - Hak Guna Bangunan,1300 Watt
902,RUMAH CITRA BUKIT INDAH WATER FRONT,1600.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,135,81,SHM - Sertifikat Hak Milik,5500 Watt
903,PERUMAHAN THE PEAK RESIDENCE DI KAWASAN TIMUR,527.0,"Manggar, Balikpapan",2.0,1.0,90,45,HGB - Hak Guna Bangunan,2200 Watt
904,RUMAH DI JALAN MULAWARMAN 2 LANTAI,980.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,395,121,SHM - Sertifikat Hak Milik,2200 Watt
905,RUMAH MURAH DI HOOK SEPINGGAN ASRI,875.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,180,120,SHM - Sertifikat Hak Milik,2200 Watt
906,BALIKPAPAN REGENCY CLUSTER VALENCIA,850.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,90,54,SHM - Sertifikat Hak Milik,1300 Watt
907,PERUMAHAN CITRA CITY TYPE ODILIA,2250.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,105,92,HGB - Hak Guna Bangunan,2200 Watt
908,RUMAH DI JL RIKO KAMPUNG BARU,1750.0,"Baru Tengah, Balikpapan",2.0,2.0,307,307,SHM - Sertifikat Hak Milik,2200 Watt
909,RUMAH MODERN 2 MENIT DARI STT MIGAS KM 8,726.0,"Balikpapan Utara, Balikpapan",2.0,2.0,157,90,SHM - Sertifikat Hak Milik,4400 Watt
910,RUMAH MURAH 2 LT   DI PERUMAHAN PESONA KHATULISTIWA,983.0,"Balikpapan Tengah, Balikpapan",3.0,3.0,108,60,HGB - Hak Guna Bangunan,1300 Watt
911,HUNIAN RUMAH YANG NYAMAN DAN DI DAERAH STRATEGIS,850.0,"Balikpapan Utara, Balikpapan",2.0,2.0,184,64,SHM - Sertifikat Hak Milik,1300 Watt
912,RUMAH HUNIAN NYAMAN DI HOOK PERUM SEPINGGAN PRATAMA,2270.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,220,150,SHM - Sertifikat Hak Milik,3500 Watt
914,HUNIAN NYAMAN DISEPINGGAN PRATAMA,2200.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,220,150,SHM - Sertifikat Hak Milik,3500 Watt
915,Rumah 1 Lantai dekat perkantoran dan perumahan,875.0,"Sepinggan, Balikpapan",3.0,2.0,180,120,SHM - Sertifikat Hak Milik,2200 Watt
916,216 Balikpapan Taman Sari Bukit Mutiara Wika Rumah Cantik Siap Huni,2650.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,292,300,SHM - Sertifikat Hak Milik,2200 Watt
917,128 Balikpapan Baru Rumah Mewah Full Furnished Area Dekat Pusat Kuliner,2800.0,"Balikpapan Baru, Balikpapan",5.0,4.0,200,298,SHM - Sertifikat Hak Milik,5500 Watt
918,RUMAH TENGAH KOTA,1000.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,147,300,SHM - Sertifikat Hak Milik,2200 Watt
919,DI JUAL CEPAT RUMAH SHM DI KAWASAN PERUMAHAN GRAND CITY,1280.0,"Balikpapan Utara, Balikpapan",2.0,2.0,108,61,"Lainnya (PPJB,Girik,Adat,dll)",2200 Watt
920,DI JUAL RUMAH ASRI DI KAWASAN PERUMAHAN PONDOK KARYA AGUNG,1350.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,287,184,SHM - Sertifikat Hak Milik,3500 Watt
921,RUMAH DUA LANTAI DI KAWASAN PERUMAHAN BALIKPAPAN BARU,2600.0,"Damai, Balikpapan",3.0,120.0,261,120,SHM - Sertifikat Hak Milik,2200 Watt
922,RUMAH ELIT DI PERUMAHAN BUKIT CITRA INDAH,3850.0,"Balikpapan Selatan, Balikpapan",4.0,4.0,244,300,SHM - Sertifikat Hak Milik,5500 Watt
923,RUMAH ELIT DI PERUMAHAN BUKIT CITRA INDAH,4950.0,"Balikpapan Selatan, Balikpapan",4.0,4.0,412,340,SHM - Sertifikat Hak Milik,5500 Watt
924,DUA RUMAH DENGAN HARGA MURAH FULL FURNITURE DI PERUMAHAN VILA DAMAI,1600.0,"Balikpapan Tengah, Balikpapan",5.0,4.0,193,150,SHM - Sertifikat Hak Milik,2200 Watt
925,BALIKPAPAN BARU,1250.0,"Damai, Balikpapan",3.0,2.0,120,100,SHM - Sertifikat Hak Milik,2200 Watt
926,RUMAH MURAH DI PERUMAHAN SEPINGGAN,600.0,"Sepinggan, Balikpapan",2.0,1.0,400,98,SHM - Sertifikat Hak Milik,900 Watt
927,RUMAH MURAH DI PERUMAHAN BALIKPAPAN BARU,1050.0,"Damai, Balikpapan",2.0,1.0,130,81,SHM - Sertifikat Hak Milik,1300 Watt
928,RUMAH BARU CANTIK DI KAWASAN TRIBUN KALTIM,775.0,"Balikpapan Utara, Balikpapan",3.0,2.0,72,65,HGB - Hak Guna Bangunan,2200 Watt
929,RUMAH MINIMALIS DI PERUMAHAN GRAND CITY,1750.0,"Balikpapan Utara, Balikpapan",3.0,2.0,126,79,SHM - Sertifikat Hak Milik,2200 Watt
930,RUMAH KOS DI AREA MILONO,3200.0,"Balikpapan Selatan, Balikpapan",12.0,13.0,400,400,SHM - Sertifikat Hak Milik,3500 Watt
931,RUMAH MINIMALIS DI PERUMAHAN BALIKPAPAN BARU,1800.0,"Balikpapan Baru, Balikpapan",4.0,2.0,156,200,SHM - Sertifikat Hak Milik,2200 Watt
932,RUMAH DI / CEPAT DI PERUMAHAN SIAGA,3500.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,150,250,SHM - Sertifikat Hak Milik,4400 Watt
933,RUMAH KOS DI KAWASAN MARTADINATA,2300.0,"Balikpapan Tengah, Balikpapan",17.0,8.0,469,469,SHM - Sertifikat Hak Milik,3500 Watt
934,RUMAH MURAH DI CALADIUM RESIDEN,550.0,"Gn. Samarinda, Balikpapan",2.0,1.0,91,45,HGB - Hak Guna Bangunan,1300 Watt
935,RUMAH MURAH DENGAN HARGA TERJANGKAU DI  PERUMAHAN INDRAKILA,700.0,"Gn. Samarinda, Balikpapan",3.0,2.0,91,80,HGB - Hak Guna Bangunan,2200 Watt
936,RUMAH STRATEGIS BALIKPAPAN BARU,4600.0,"Damai, Balikpapan",4.0,3.0,300,240,SHM - Sertifikat Hak Milik,3500 Watt
937,RUMAH STRATEGIS DI PERUMAHAN BALIKPAPAN BARU,2900.0,"Damai, Balikpapan",3.0,3.0,300,220,SHM - Sertifikat Hak Milik,2200 Watt
938,RUMAH SULTAN DI BALIKPAPAN BARU,4500.0,"Balikpapan Baru, Balikpapan",4.0,3.0,400,220,SHM - Sertifikat Hak Milik,5500 Watt
939,RUMAH STRATEGIS DI PERUMAHAN PUPUK,2000.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,231,156,SHM - Sertifikat Hak Milik,2200 Watt
940,RUMAH ELIT TURUN HARGA DI PERUMAHAN BALIKPAPAN BARU,2700.0,"Balikpapan Baru, Balikpapan",4.0,3.0,180,250,SHM - Sertifikat Hak Milik,2200 Watt
941,RUMAH MINIMALIS DI PERUMAHAN INDRA KILA,1800.0,"Balikpapan Utara, Balikpapan",4.0,3.0,91,180,HGB - Hak Guna Bangunan,4400 Watt
942,RUMAH MURAH DI KAWASAN SUMBER REJO,550.0,"Sumber Rejo, Balikpapan",2.0,1.0,96,45,SHM - Sertifikat Hak Milik,1300 Watt
943,DI JUAL CEPAT RUMAH STRATEGIS SATU LANTAI KAWASAN PERUMAHAN POKA,1800.0,"Balikpapan Selatan, Balikpapan",5.0,2.0,404,150,SHM - Sertifikat Hak Milik,2200 Watt
944,RUMAH MINIMALIS DI KAWASAN  RINGROAD,1500.0,"Balikpapan Selatan, Balikpapan",5.0,4.0,100,75,SHM - Sertifikat Hak Milik,4400 Watt
947,RUMAH DIPERUMAHAN WIKA,1200.0,"Balikpapan Utara, Balikpapan",3.0,2.0,120,130,SHM - Sertifikat Hak Milik,3500 Watt
948,LINGKUNGAN RAMAI,739.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,96,70,SHM - Sertifikat Hak Milik,2200 Watt
949,2 LANTAI KILO 3 ADA DISINI,925.0,"Balikpapan Utara, Balikpapan",3.0,2.0,80,77,SHM - Sertifikat Hak Milik,2200 Watt
951,BALIKPAPAN RUMAH WIKA LUAS CANTIK TERAWAT (HM62),1950.0,"Balikpapan Utara, Balikpapan",2.0,2.0,235,135,SHM - Sertifikat Hak Milik,6600 Watt
952,BALIKPAPAN RUMAH  BALIKPAPAN BARU  (HM72),1500.0,"Balikpapan Baru, Balikpapan",3.0,2.0,100,96,SHM - Sertifikat Hak Milik,2200 Watt
953,BALIKPAPAN RUMAH PERUMAHAN BALIKPAPAN BARU CLUSTER TORONTO,2000.0,"Balikpapan Baru, Balikpapan",4.0,3.0,140,170,SHM - Sertifikat Hak Milik,3500 Watt
954,BALIKPAPAN RUMAH BERSIH ASRI  TERAWAT (HM 40),700.0,"Sepinggan, Balikpapan",3.0,2.0,200,108,HGB - Hak Guna Bangunan,900 Watt
955,Rumah di Batakan Village,1400.0,"Balikpapan Timur, Balikpapan",3.0,2.0,105,91,SHM - Sertifikat Hak Milik,2200 Watt
956,rumah mewah tingkat 2 terawat dan terasa nyaman ditengah kota,1950.0,"Balikpapan Baru, Balikpapan",3.0,3.0,96,104,SHM - Sertifikat Hak Milik,2200 Watt
958,RUMAH DI AREA AGUNG TUNGGAL,3800.0,"Damai, Balikpapan",4.0,3.0,400,230,SHM - Sertifikat Hak Milik,1300 Watt
959,RUMAH HOOK HOMY LUAS DALAM PERUMAHAN BALIKPAPAN,1610.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,180,150,SHM - Sertifikat Hak Milik,4400 Watt
960,RUMAH KONTRAKAN  2 LANTAI 4 PINTU SIAP HUNI DI BATAKAN MAS,1600.0,"Batakan, Balikpapan",8.0,4.0,135,120,SHM - Sertifikat Hak Milik,3500 Watt
961,122 Balikpapan S.parman Rukan Cocok Untuk Kos Atau Kantor,2500.0,"Balikpapan Tengah, Balikpapan",6.0,5.0,250,300,SHM - Sertifikat Hak Milik,4400 Watt
962,130 Balikpapan Baru Rumah 2 Lantai Ada Halaman Belakang,1600.0,"Balikpapan Baru, Balikpapan",4.0,2.0,156,200,SHM - Sertifikat Hak Milik,2200 Watt
963,121 Balikpapan Kartini Rumah Mewah Full Furnish Kolam Renang,3300.0,"Balikpapan Utara, Balikpapan",4.0,4.0,250,360,SHM - Sertifikat Hak Milik,2200 Watt
964,136 Balikpapan Grand City Rumah Cantik 2 Lantai Siap Huni,1400.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,72,72,SHM - Sertifikat Hak Milik,900 Watt
965,"142 Balikpapan Pupuk Rumah Hook 2,5 Lantai Siap Huni",4500.0,"Balikpapan Tengah, Balikpapan",4.0,3.0,300,260,SHM - Sertifikat Hak Milik,2200 Watt
966,143 Balikpapan Rumah Kos 3 Lantai Tengah Kota,680.0,"Balikpapan Tengah, Balikpapan",8.0,3.0,97,120,SHM - Sertifikat Hak Milik,1300 Watt
967,141 Balikpapan Syariffudin Yos Rumah Kos Kosan Lahan Luas,2500.0,"Balikpapan Utara, Balikpapan",12.0,12.0,400,200,SHM - Sertifikat Hak Milik,4400 Watt
968,"148 Balikpapan Baru Rumah 2,5 Lantai Ada Pendopo Di Dak Atas",3200.0,"Balikpapan Baru, Balikpapan",5.0,5.0,200,240,SHM - Sertifikat Hak Milik,4400 Watt
969,TURUN HARGA RUMAH BESAR BANGUNAN BAGUS LOKASI TENGAH KOTA BERSIH DAN TERAWAT,2300.0,"Balikpapan Selatan, Balikpapan",5.0,3.0,310,300,SHM - Sertifikat Hak Milik,7700 Watt
974,RUMAH TIGA KAMAR TIDUR DALAM I PERUMAHAN FASILITAS LENGKAP DI PERUMAHAN WIKA,800.0,"Balikpapan Utara, Balikpapan",3.0,2.0,165,90,SHM - Sertifikat Hak Milik,1300 Watt
975,"BALIKPAPAN,  RUMAH MEGAH TENGAH KOTA ( B455 )",13000.0,"Balikpapan Selatan, Balikpapan",6.0,6.0,2658,600,SHM - Sertifikat Hak Milik,13900 Watt
976,"BALIKPAPAN,  RUMAH TENGAH KOTA (Y459)",6000.0,"Klandasan Ulu, Balikpapan",5.0,4.0,375,600,SHM - Sertifikat Hak Milik,4400 Watt
977,Dijual Rumah Borneo Paradiso Richwood Balikpapan,11000.0,"Balikpapan Timur, Balikpapan",8.0,6.0,358,458,SHM - Sertifikat Hak Milik,5500 Watt
978,RUMAH STRATEGIS DAN MURAH DI KAWASAN BALIKPAPAN BARU,1200.0,"Balikpapan Baru, Balikpapan",6.0,3.0,250,120,SHM - Sertifikat Hak Milik,2200 Watt
979,Rumah Mewah Dihook Ditengah Kota Dan Dekat Sekolah Dekat perpus,4500.0,"Gn. Sari Ilir, Balikpapan",7.0,7.0,206,135,SHM - Sertifikat Hak Milik,2200 Watt
980,Rumah Elegant Dan Megah Ditengah Kota Balikpapan ,2700.0,"Balikpapan Baru, Balikpapan",6.0,4.0,230,220,SHM - Sertifikat Hak Milik,2200 Watt
981,RUMAH BESAR BEBAS BANJIR  DI AREA GUNUNG GUNTUR,4400.0,"Balikpapan Tengah, Balikpapan",4.0,3.0,625,160,SHM - Sertifikat Hak Milik,2200 Watt
982,RUMAH CANTIK DI KAWASAN PERUMAHAN BALIKPAPAN BARU,2700.0,"Balikpapan Baru, Balikpapan",4.0,3.0,180,250,SHM - Sertifikat Hak Milik,2200 Watt
983,RUMAH CANTIK DI KAWASAN BUKIT DAMAI INDAH,2700.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,216,190,SHM - Sertifikat Hak Milik,5500 Watt
984,RUMAH HOMY COZY MEWAH LUAS  DI PERUMAHAN ELITE BALIKPAPAN,5500.0,"Balikpapan Baru, Balikpapan",5.0,4.0,396,400,SHM - Sertifikat Hak Milik,5500 Watt
985,"BALIKPAPAN HUNIAN TIGA LANTAI BARU,SIAP HUNI, NYAMAN DAN AMAN",1900.0,"Balikpapan Tengah, Balikpapan",4.0,3.0,96,180,SHM - Sertifikat Hak Milik,2200 Watt
986,RUMAH TUMBUH DUA KAMAR TIDUR DALAM PERUMAHAN BALIKPAPAN,750.0,"Balikpapan Utara, Balikpapan",2.0,1.0,120,60,SHM - Sertifikat Hak Milik,2200 Watt
987,RUMAH MEWAH TINGKAT 2 DI TENGAH KOTA BALIKPAPAN,3500.0,"Balikpapan Baru, Balikpapan",4.0,3.0,240,250,SHM - Sertifikat Hak Milik,3500 Watt
988,RUMAH PLUS TOKO BANGUNAN DI PINGGIR JALAN Rengganis,3000.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,150,117,SHM - Sertifikat Hak Milik,2200 Watt
989,RUMAH VILA MODERN MINIMALIS DEKAT PANTAI LAMARU BALIKPAPAN,2200.0,"Lamaru, Balikpapan",4.0,2.0,700,400,SHM - Sertifikat Hak Milik,5500 Watt
990,BALIKPAPAN WIKA RUMAH ASRI TERAWAT( Y 288),1200.0,"Balikpapan Utara, Balikpapan",3.0,2.0,180,120,SHM - Sertifikat Hak Milik,4400 Watt
992,"BALIKPAPAN,  RUMAH SEPINGGAN PRATAMA ( Y 421 )",1300.0,"Sepinggan, Balikpapan",2.0,2.0,120,120,SHM - Sertifikat Hak Milik,2200 Watt
993,RUMAH MODERN MINIMALIS BARU BALIKPAPAN REGENCY DEKAT POLDA DAN BANDARA (RR130),1450.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,153,105,HGB - Hak Guna Bangunan,1300 Watt
994,RUMAH MODERN BESAR DIKAWASAN ELIT,5600.0,"Balikpapan Baru, Balikpapan",10.0,12.0,719,800,SHM - Sertifikat Hak Milik,11000 Watt
995,RUMAH + TANAH LUAS PINGGIR JALAN RAYA,12000.0,"Balikpapan Utara, Balikpapan",6.0,5.0,1270,500,SHM - Sertifikat Hak Milik,2200 Watt
996,RUMAH PRAPATAN,430.0,"Prapatan, Balikpapan",3.0,1.0,180,60,SHM - Sertifikat Hak Milik,1300 Watt
997,RUMAH MINIMALIS WIKA MAHOGANY,700.0,"Balikpapan Utara, Balikpapan",2.0,2.0,120,120,SHM - Sertifikat Hak Milik,1300 Watt
998,RUMAH MINIMALIS DIKAWASAN WIKA,750.0,"Balikpapan Utara, Balikpapan",2.0,2.0,125,70,SHM - Sertifikat Hak Milik,1300 Watt
999,RUMAH BARU MINIMALIS MODERN MEWAH DI TENGAH KOTA BALIKPAPAN,930.0,"Sumber Rejo, Balikpapan",3.0,2.0,90,54,SHM - Sertifikat Hak Milik,1300 Watt
1001,RUMAH HOOK BISA UNTUK TEMPAT USAHA,450.0,"Balikpapan Timur, Balikpapan",4.0,2.0,74,74,SHM - Sertifikat Hak Milik,2200 Watt
1002,RUMAH TINGKAT TERAWAT,875.0,"Batu Ampar, Balikpapan",3.0,4.0,170,170,SHM - Sertifikat Hak Milik,3500 Watt
1003,RUMAH ELIT DUA LANTAI DI PERUMAHAN CIPUTRA,5500.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,500,250,SHM - Sertifikat Hak Milik,5500 Watt
1004,RUMAH STRATEGIS DI KAWASAN PERUMAHAN BUKIT DAMAI INDAH,1200.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,144,100,SHM - Sertifikat Hak Milik,1300 Watt
1005,RUMAH BALIKPAPAN BORNEO PARADISO DEKAT PINTU TOL MANGGAR LUAS 4KT,1200.0,"Balikpapan Timur, Balikpapan",4.0,3.0,180,90,SHM - Sertifikat Hak Milik,2200 Watt
1006,RUMAH BALIKPAPAN TIMUR BORNEO PARADISO BATAKAN DEKAT PINTU TOL (RE16),595.0,"Balikpapan Timur, Balikpapan",2.0,1.0,108,45,SHM - Sertifikat Hak Milik,1300 Watt
1007,"BALIKPAPAN , PASAR BARU (Y174) KOS2AN DITENGAH KOTA BALIKPAPAN",7500.0,"Klandasan Ilir, Balikpapan",5.0,3.0,644,400,SHM - Sertifikat Hak Milik,3500 Watt
1008,PERUMAHAN ELITE SIAP HUNI,1600.0,"Balikpapan Selatan, Balikpapan",2.0,2.0,160,135,SHM - Sertifikat Hak Milik,2200 Watt
1009,DI JUAL RUMAH MEWAH DI KAWASAN PERUMAHAN MULAWARMAN,10000.0,"Sepinggan, Balikpapan",4.0,5.0,826,998,SHM - Sertifikat Hak Milik,4400 Watt
1010,HARGA BERSAING SIAP HUNI MODEL KLASIK,650.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,150,120,SHM - Sertifikat Hak Milik,2200 Watt
1011,"BALIKPAPAN BARU,  RUMAH COCOK UNTUK MESS",2300.0,"Balikpapan Selatan, Balikpapan",6.0,2.0,234,156,SHM - Sertifikat Hak Milik,2200 Watt
1012,RUMAH NYAMAN DIKOMPLEX ELITE,1000.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,120,96,SHM - Sertifikat Hak Milik,3500 Watt
1013,DI JUAL CEPAT RUMAH STRATEGIS DI PERUMAHAN BALIKPAPAN BARU,2400.0,"Damai, Balikpapan",3.0,1.0,375,74,SHM - Sertifikat Hak Milik,1300 Watt
1014,RUMAH TIGA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,1330.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,120,120,SHM - Sertifikat Hak Milik,3500 Watt
1015,RUMAH COCOK DI RENOVASI,600.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,105,100,SHM - Sertifikat Hak Milik,1300 Watt
1016,BALIKPAPAN RUMAH CANTIK DI TENGAH PUSAT KOTA,3650.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,288,256,SHM - Sertifikat Hak Milik,5500 Watt
1017,BALIKPAPAN RUMAH HUNIAN KLASIK NYAMAN DAN AMAN,1200.0,"Balikpapan Selatan, Balikpapan",4.0,3.0,300,184,SHM - Sertifikat Hak Milik,2200 Watt
1018,MINIMALIS DALAM PERUMAHAN,1650.0,"Balikpapan Selatan, Balikpapan",5.0,4.0,152,130,SHM - Sertifikat Hak Milik,2200 Watt
1022,RUMAH MINIMALIS DEKAT RUMAH  SAKIT SILOAM,1200.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,120,70,HGB - Hak Guna Bangunan,2200 Watt
1023,RUMAH BARU READY STOCK & SIAP HUNI BEBAS SEMUA BIAYA2 NYA,485.0,"Balikpapan Utara, Balikpapan",2.0,1.0,96,45,SHM - Sertifikat Hak Milik,1300 Watt
1024,"DI  RUMAH BARU SIAP HUNI, RUMAH TUNGGAL & FREE SEMUA BIAYA - BIAYA NYA",548.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,165,45,SHM - Sertifikat Hak Milik,1300 Watt
1025,Tanah Tepi Jalan Utama Balikpapan,6500.0,"Balikpapan Tengah, Balikpapan",4.0,4.0,156,200,SHM - Sertifikat Hak Milik,3300 Watt
1026,"BALIKPAPAN, RUMAH ASRI DI DEKAT PANTAI (Y477)",1500.0,"Batakan, Balikpapan",3.0,2.0,105,91,SHM - Sertifikat Hak Milik,2200 Watt
1027,Hunian Elit  Modern Di Perumahan Grand City,1500.0,"Balikpapan Utara, Balikpapan",2.0,1.0,72,47,SHM - Sertifikat Hak Milik,2200 Watt
1028,"BALIKPAPAN, RUMAH CANTIK FULL FURNISH (Y359)",2400.0,"Damai, Balikpapan",2.0,3.0,144,250,HGB - Hak Guna Bangunan,2200 Watt
1029,BALIKPAPAN PRAPATAN RUMAH COCOK UNTUK BUKA USAHA PINGGIR JALAN RAYA,1600.0,"Balikpapan Selatan, Balikpapan",13.0,3.0,215,180,SHM - Sertifikat Hak Milik,1300 Watt
1030,CEPAT RUMAH CANTIK SEMI FURNISHED,675.0,"Balikpapan Utara, Balikpapan",2.0,1.0,110,110,SHM - Sertifikat Hak Milik,1300 Watt
1031,"RUMAH CANTIK, BERSIH DAN TERAWAT GRAND CITY BALIKPAPAN",1150.0,"Balikpapan Utara, Balikpapan",2.0,2.0,60,47,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt
1032,RUMAH NYAMAN TANAH LUAS,1250.0,"Balikpapan Utara, Balikpapan",3.0,2.0,395,121,SHM - Sertifikat Hak Milik,2200 Watt
1033,TURUN HARGA!! RUMAH MINIMALIS PERUMAHAN TAMANSARI BUKIT MUTIARA (WIKA) BALIKPAPAN KAL-TIM,600.0,"Balikpapan Utara, Balikpapan",2.0,1.0,90,70,SHM - Sertifikat Hak Milik,1300 Watt
1034,HUNIAN ASRI 2 LANTAI SEMI FURNISH LOKASI AMAN NYAMAN DAN TENANG,2100.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,231,231,SHM - Sertifikat Hak Milik,2200 Watt
1035,"BALIKPAPAN,  KAWASAN ELITE BERSIH (Y91)",1750.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,212,100,SHM - Sertifikat Hak Milik,2200 Watt
1036,BALIKPAPAN - HUNIAN Di Kawasan Elite (SL077),1800.0,"Balikpapan Selatan, Balikpapan",5.0,5.0,190,100,SHM - Sertifikat Hak Milik,3500 Watt
1037,BALIKPAPAN - Rumah Cantik di Kawasan Perumahan Elite (SL074),2800.0,"Balikpapan Baru, Balikpapan",5.0,4.0,200,298,SHM - Sertifikat Hak Milik,5500 Watt
1038,BALIKPAPAN - RUMAH TENGAH KOTA STRATEGIS (SL073),5500.0,"Balikpapan Tengah, Balikpapan",3.0,3.0,620,600,SHM - Sertifikat Hak Milik,9500 Watt
1039,BALIKPAPAN - RUMAH FULL FURNISH DI KAWASAN PADAT PENDUDUK (SL055),850.0,"Balikpapan Utara, Balikpapan",3.0,2.0,150,100,SHM - Sertifikat Hak Milik,1300 Watt
1040,BALIKPAPAN - HUNIAN MINIMALIS DI PUSAT KOTA BDS 3 (SL036),585.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,87,36,HGB - Hak Guna Bangunan,1300 Watt
1041,BALIKPAPAN PUPUK (Y162),4500.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,389,400,SHM - Sertifikat Hak Milik,4400 Watt
1042,BALIKPAPAN REGENCY ( Y365),550.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,72,72,SHM - Sertifikat Hak Milik,1300 Watt
1043,BALIKPAPAN RUMAH DALAM CLUSTER (Y438),2500.0,"Balikpapan Baru, Balikpapan",3.0,2.0,180,119,SHM - Sertifikat Hak Milik,2200 Watt
1044,BALIKPAPAN RUMAH MEWAH DALAM CLUSTER CIPUTRA SIAP HUNI (LKO 02),3500.0,"Balikpapan Selatan, Balikpapan",4.0,4.0,160,298,SHM - Sertifikat Hak Milik,5500 Watt
1045,BALIKPAPAN BUKIT DAMAI INDAH ( LKO 01),1400.0,"Balikpapan Selatan, Balikpapan",4.0,2.0,144,100,SHM - Sertifikat Hak Milik,2200 Watt
1046,RUMAH DEKAT MALL DAERAH PUPUK UTARA V,3500.0,"Balikpapan Selatan, Balikpapan",4.0,6.0,300,300,SHM - Sertifikat Hak Milik,2200 Watt
1047,RUMAH TENGAH KOTA LOKASI DEPAN POLDA KALTIM HARGA NEGO,1200.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,150,150,SHM - Sertifikat Hak Milik,2200 Watt
1048,TIGA KAMAR DEKAT SILOAM HOSPITAL,850.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,120,120,HGB - Hak Guna Bangunan,1300 Watt
1051,RUMAH DUA LANTAI LUAS HOMY COZY DALAM PERUMAHAN ELITE BALIKPAPAN,1800.0,"Balikpapan Utara, Balikpapan",3.0,3.0,256,150,SHM - Sertifikat Hak Milik,2200 Watt
1052,Hunian Mewah di perumahan mewah Balikpapan Baru,7500.0,"Balikpapan Baru, Balikpapan",6.0,6.0,612,289,SHM - Sertifikat Hak Milik,5500 Watt
1053,RUMAH HOOK HOMY TERAWAT BARU RENOVASI DALAM PERUMAHAN BESAR BALIKPAPAN,1880.0,"Balikpapan Utara, Balikpapan",4.0,2.0,206,139,SHM - Sertifikat Hak Milik,3500 Watt
1054,Rumah Minimalis Di Perumahan  Wika  balikpapan ,950.0,"Balikpapan Utara, Balikpapan",2.0,2.0,120,110,SHM - Sertifikat Hak Milik,2200 Watt
1055,House view lautan and city Balikpapan.  ,1950.0,"Sepinggan, Balikpapan",3.0,2.0,136,190,HGB - Hak Guna Bangunan,1300 Watt
1056,"BALIKPAPAN, RUMAH CANTIK DAN NYAMAN DI KILO 10",750.0,"Balikpapan Utara, Balikpapan",3.0,3.0,144,200,SHM - Sertifikat Hak Milik,3500 Watt
1057,Rumah Siap Huni (AL003),3500.0,"Balikpapan Selatan, Balikpapan",4.0,4.0,160,298,SHM - Sertifikat Hak Milik,5500 Watt
1058,BALIKPAPAN PERUMAHAN REGENCY,450.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,72,90,SHM - Sertifikat Hak Milik,1300 Watt
1059,Hunian Nyaman di Perumahan Villa Damai,1150.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,151,79,SHM - Sertifikat Hak Milik,2200 Watt
1061,Rumah istimewa Balikpapan Baru,3900.0,"Balikpapan Baru, Balikpapan",3.0,2.0,235,170,SHM - Sertifikat Hak Milik,2200 Watt
1062,Rumah Minimalis Lokasi Strategis,650.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,72,54,SHM - Sertifikat Hak Milik,4400 Watt
